Date;brand;packagetype;prijstype;KanaalType;Actie_Type;clusters;inflow;month;active
2022-08-31;DS;DIGI;STUNT;korting;project;klein;20;8;0.0
2022-08-31;DS;DIGI;STUNT;korting;project;middel;72;8;0.0
2022-08-31;DS;DIGI;STUNT;tolpoort;project;groot;988;8;0.0
2022-08-31;DS;DIGI;STUNT;tolpoort;project;klein;65;8;1.0
2022-08-31;DS;DIGI;STUNT;tolpoort;project;middel;205;8;0.0
2022-08-31;DS;DIGI;STUNT;tolpoort;tolpoort;groot;125;8;0.0
2022-08-31;DS;DIGI;STUNT;tolpoort;tolpoort;klein;15;8;0.0
2022-08-31;DS;DIGI;STUNT;tolpoort;tolpoort;middel;65;8;0.0
2022-08-31;DS;DIGI;STUNT;vitrine;overig;groot;80;8;0.0
2022-08-31;DS;DIGI;STUNT;vitrine;overig;klein;45;8;0.0
2022-08-31;DS;DIGI;STUNT;vitrine;overig;middel;59;8;0.0
2022-08-31;DS;DIGI;STUNT;vitrine;project;groot;138;8;0.0
2022-08-31;DS;DIGI;STUNT;vitrine;project;klein;24;8;1.0
2022-08-31;DS;DIGI;STUNT;vitrine;project;middel;50;8;0.0
2022-08-31;DS;FULL;BASE;gratis maanden;Gratis maanden;klein;7;8;0.0
2022-08-31;DS;FULL;BASE;gratis maanden;mailing;klein;6;8;0.0
2022-08-31;DS;FULL;BASE;korting;klantendienst;groot;75;8;0.0
2022-08-31;DS;FULL;BASE;korting;klantendienst;klein;15;8;0.0
2022-08-31;DS;FULL;BASE;korting;klantendienst;middel;55;8;1.0
2022-08-31;DS;FULL;BASE;korting;mailing;groot;125;8;0.0
2022-08-31;DS;FULL;BASE;korting;mailing;klein;6;8;0.0
2022-08-31;DS;FULL;BASE;korting;mailing;middel;113;8;0.0
2022-08-31;DS;FULL;BASE;korting;overig;klein;23;8;0.0
2022-08-31;DS;FULL;BASE;korting;overig;middel;25;8;0.0
2022-08-31;DS;FULL;BASE;korting;project;groot;82;8;0.0
2022-08-31;DS;FULL;BASE;korting;project;klein;17;8;0.0
2022-08-31;DS;FULL;BASE;korting;project;middel;58;8;0.0
2022-08-31;DS;FULL;BASE;vitrine;overig;groot;151;8;0.0
2022-08-31;DS;FULL;BASE;vitrine;overig;klein;7;8;0.0
2022-08-31;DS;FULL;BASE;vitrine;overig;middel;142;8;0.0
2022-08-31;DS;FULL;BASE;vitrine;project;groot;57;8;0.0
2022-08-31;DS;FULL;BASE;vitrine;project;klein;16;8;1.0
2022-08-31;DS;FULL;BASE;vitrine;project;middel;32;8;0.0
2022-08-31;DS;FULL;PROMO;geschenk;geschenkactie;groot;112;8;0.0
2022-08-31;DS;FULL;PROMO;geschenk;geschenkactie;klein;13;8;1.0
2022-08-31;DS;FULL;PROMO;geschenk;geschenkactie;middel;41;8;0.0
2022-08-31;DS;FULL;PROMO;gratis maanden;Gratis maanden;groot;42;8;0.0
2022-08-31;DS;FULL;PROMO;gratis maanden;Gratis maanden;klein;13;8;0.0
2022-08-31;DS;FULL;PROMO;gratis maanden;Gratis maanden;middel;26;8;0.0
2022-08-31;DS;FULL;PROMO;gratis maanden;mailing;groot;20;8;0.0
2022-08-31;DS;FULL;PROMO;gratis maanden;mailing;klein;7;8;0.0
2022-08-31;DS;FULL;PROMO;gratis maanden;mailing;middel;12;8;0.0
2022-08-31;DS;FULL;PROMO;koppelverkoop;koppelverkoop;groot;245;8;0.0
2022-08-31;DS;FULL;PROMO;koppelverkoop;koppelverkoop;klein;20;8;0.0
2022-08-31;DS;FULL;PROMO;koppelverkoop;koppelverkoop;middel;91;8;0.0
2022-08-31;DS;FULL;PROMO;koppelverkoop;open comm;groot;87;8;0.0
2022-08-31;DS;FULL;PROMO;koppelverkoop;open comm;klein;16;8;0.0
2022-08-31;DS;FULL;PROMO;koppelverkoop;open comm;middel;57;8;0.0
2022-08-31;DS;FULL;PROMO;korting;content;groot;347;8;0.0
2022-08-31;DS;FULL;PROMO;korting;content;klein;66;8;0.0
2022-08-31;DS;FULL;PROMO;korting;content;middel;141;8;0.0
2022-08-31;DS;FULL;PROMO;korting;klantendienst;groot;36;8;0.0
2022-08-31;DS;FULL;PROMO;korting;klantendienst;klein;12;8;0.0
2022-08-31;DS;FULL;PROMO;korting;klantendienst;middel;22;8;1.0
2022-08-31;DS;FULL;PROMO;korting;mailing;groot;218;8;0.0
2022-08-31;DS;FULL;PROMO;korting;mailing;klein;26;8;0.0
2022-08-31;DS;FULL;PROMO;korting;mailing;middel;101;8;0.0
2022-08-31;DS;FULL;PROMO;korting;open comm;groot;149;8;0.0
2022-08-31;DS;FULL;PROMO;korting;open comm;klein;15;8;0.0
2022-08-31;DS;FULL;PROMO;korting;open comm;middel;63;8;0.0
2022-08-31;DS;FULL;PROMO;korting;overig;groot;183;8;0.0
2022-08-31;DS;FULL;PROMO;korting;overig;klein;18;8;1.0
2022-08-31;DS;FULL;PROMO;korting;overig;middel;100;8;0.0
2022-08-31;DS;FULL;PROMO;korting;project;groot;208;8;0.0
2022-08-31;DS;FULL;PROMO;korting;project;klein;25;8;0.0
2022-08-31;DS;FULL;PROMO;korting;project;middel;93;8;0.0
2022-08-31;DS;FULL;PROMO;korting;winback;groot;222;8;0.0
2022-08-31;DS;FULL;PROMO;korting;winback;klein;46;8;0.0
2022-08-31;DS;FULL;PROMO;korting;winback;middel;133;8;0.0
2022-08-31;DS;FULL;PROMO;overig;mailing;klein;21;8;0.0
2022-08-31;DS;FULL;PROMO;overig;mailing;middel;43;8;0.0
2022-08-31;DS;FULL;PROMO;overig;overig;groot;76;8;0.0
2022-08-31;DS;FULL;PROMO;overig;overig;klein;21;8;0.0
2022-08-31;DS;FULL;PROMO;overig;overig;middel;35;8;0.0
2022-08-31;DS;FULL;PROMO;stunt;open comm;klein;24;8;0.0
2022-08-31;DS;FULL;PROMO;stunt;open comm;middel;31;8;0.0
2022-08-31;DS;FULL;PROMO;stunt;project;groot;17;8;0.0
2022-08-31;DS;FULL;PROMO;stunt;project;middel;14;8;0.0
2022-08-31;DS;FULL;PROMO;tolpoort;overig;groot;16;8;0.0
2022-08-31;DS;FULL;PROMO;tolpoort;overig;klein;8;8;0.0
2022-08-31;DS;FULL;PROMO;tolpoort;overig;middel;12;8;0.0
2022-08-31;DS;FULL;PROMO;tolpoort;project;groot;7;8;0.0
2022-08-31;DS;FULL;PROMO;tolpoort;project;middel;6;8;0.0
2022-08-31;DS;FULL;PROMO;tolpoort;tolpoort;groot;17;8;0.0
2022-08-31;DS;FULL;PROMO;tolpoort;tolpoort;klein;6;8;0.0
2022-08-31;DS;FULL;PROMO;tolpoort;tolpoort;middel;10;8;0.0
2022-08-31;DS;FULL;PROMO;vitrine;geschenkactie;groot;15;8;0.0
2022-08-31;DS;FULL;PROMO;vitrine;geschenkactie;klein;6;8;0.0
2022-08-31;DS;FULL;PROMO;vitrine;geschenkactie;middel;8;8;0.0
2022-08-31;DS;FULL;PROMO;vitrine;project;groot;117;8;0.0
2022-08-31;DS;FULL;PROMO;vitrine;project;klein;28;8;1.0
2022-08-31;DS;FULL;PROMO;vitrine;project;middel;63;8;0.0
2022-08-31;DS;FULL;STUDENTS;korting;student;groot;439;8;0.0
2022-08-31;DS;FULL;STUDENTS;korting;student;klein;58;8;0.0
2022-08-31;DS;FULL;STUDENTS;korting;student;middel;166;8;0.0
2022-08-31;DS;FULL;STUDENTS;overig;student;groot;85;8;0.0
2022-08-31;DS;FULL;STUDENTS;overig;student;klein;29;8;1.0
2022-08-31;DS;FULL;STUDENTS;overig;student;middel;55;8;0.0
2022-08-31;DS;FULL;STUNT;korting;open comm;groot;356;8;0.0
2022-08-31;DS;FULL;STUNT;korting;open comm;klein;17;8;0.0
2022-08-31;DS;FULL;STUNT;korting;open comm;middel;119;8;0.0
2022-08-31;DS;FULL;STUNT;korting;overig;groot;18;8;0.0
2022-08-31;DS;FULL;STUNT;korting;overig;klein;9;8;0.0
2022-08-31;DS;FULL;STUNT;korting;overig;middel;16;8;0.0
2022-08-31;DS;FULL;STUNT;stunt;1week1euro;groot;64;8;0.0
2022-08-31;DS;FULL;STUNT;stunt;1week1euro;klein;28;8;0.0
2022-08-31;DS;FULL;STUNT;stunt;1week1euro;middel;35;8;0.0
2022-08-31;DS;FULL;STUNT;stunt;open comm;klein;18;8;0.0
2022-08-31;DS;FULL;STUNT;stunt;open comm;middel;26;8;0.0
2022-08-31;DS;FULL;STUNT;vitrine;project;groot;63;8;0.0
2022-08-31;DS;FULL;STUNT;vitrine;project;klein;15;8;1.0
2022-08-31;DS;FULL;STUNT;vitrine;project;middel;32;8;0.0
2022-08-31;DS;PLUS;BASE;korting;klantendienst;groot;11;8;0.0
2022-08-31;DS;PLUS;BASE;korting;klantendienst;klein;6;8;0.0
2022-08-31;DS;PLUS;BASE;korting;klantendienst;middel;8;8;0.0
2022-08-31;DS;PLUS;BASE;vitrine;project;groot;32;8;0.0
2022-08-31;DS;PLUS;BASE;vitrine;project;klein;14;8;1.0
2022-08-31;DS;PLUS;BASE;vitrine;project;middel;21;8;0.0
2022-08-31;DS;PLUS;PROMO;korting;klantendienst;groot;15;8;0.0
2022-08-31;DS;PLUS;PROMO;korting;klantendienst;klein;6;8;0.0
2022-08-31;DS;PLUS;PROMO;korting;klantendienst;middel;9;8;0.0
2022-08-31;DS;PLUS;PROMO;korting;overig;groot;48;8;0.0
2022-08-31;DS;PLUS;PROMO;korting;overig;klein;8;8;0.0
2022-08-31;DS;PLUS;PROMO;korting;overig;middel;19;8;0.0
2022-08-31;DS;PLUS;PROMO;korting;winback;klein;6;8;0.0
2022-08-31;DS;PLUS;PROMO;tolpoort;overig;groot;24;8;0.0
2022-08-31;DS;PLUS;PROMO;tolpoort;overig;klein;7;8;0.0
2022-08-31;DS;PLUS;PROMO;tolpoort;overig;middel;15;8;0.0
2022-08-31;DS;PLUS;PROMO;tolpoort;tolpoort;groot;20;8;0.0
2022-08-31;DS;PLUS;PROMO;tolpoort;tolpoort;klein;8;8;0.0
2022-08-31;DS;PLUS;PROMO;tolpoort;tolpoort;middel;13;8;0.0
2022-08-31;DS;PLUS;PROMO;vitrine;project;groot;162;8;0.0
2022-08-31;DS;PLUS;PROMO;vitrine;project;klein;50;8;1.0
2022-08-31;DS;PLUS;PROMO;vitrine;project;middel;71;8;0.0
2022-08-31;DS;PLUS;STUNT;tolpoort;project;groot;146;8;0.0
2022-08-31;DS;PLUS;STUNT;tolpoort;project;klein;10;8;0.0
2022-08-31;DS;PLUS;STUNT;tolpoort;project;middel;67;8;0.0
2022-08-31;DS;WEDI;BASE;vitrine;project;groot;51;8;0.0
2022-08-31;DS;WEDI;BASE;vitrine;project;klein;10;8;0.0
2022-08-31;DS;WEDI;BASE;vitrine;project;middel;24;8;0.0
2022-08-31;DS;WEDI;PROMO;gratis maanden;Gratis maanden;groot;30;8;0.0
2022-08-31;DS;WEDI;PROMO;gratis maanden;Gratis maanden;klein;8;8;0.0
2022-08-31;DS;WEDI;PROMO;gratis maanden;Gratis maanden;middel;14;8;0.0
2022-08-31;DS;WEDI;PROMO;gratis maanden;mailing;klein;6;8;0.0
2022-08-31;DS;WEDI;PROMO;gratis maanden;mailing;middel;12;8;0.0
2022-08-31;DS;WEDI;PROMO;koppelverkoop;koppelverkoop;groot;391;8;0.0
2022-08-31;DS;WEDI;PROMO;koppelverkoop;koppelverkoop;klein;46;8;0.0
2022-08-31;DS;WEDI;PROMO;koppelverkoop;koppelverkoop;middel;230;8;0.0
2022-08-31;DS;WEDI;PROMO;korting;mailing;groot;105;8;0.0
2022-08-31;DS;WEDI;PROMO;korting;mailing;klein;15;8;0.0
2022-08-31;DS;WEDI;PROMO;korting;mailing;middel;55;8;0.0
2022-08-31;DS;WEDI;PROMO;korting;overig;groot;107;8;0.0
2022-08-31;DS;WEDI;PROMO;korting;overig;klein;14;8;0.0
2022-08-31;DS;WEDI;PROMO;korting;overig;middel;40;8;0.0
2022-08-31;DS;WEDI;PROMO;korting;project;groot;91;8;0.0
2022-08-31;DS;WEDI;PROMO;korting;project;klein;12;8;0.0
2022-08-31;DS;WEDI;PROMO;korting;project;middel;47;8;0.0
2022-08-31;DS;WEDI;PROMO;korting;winback;groot;82;8;0.0
2022-08-31;DS;WEDI;PROMO;korting;winback;klein;13;8;0.0
2022-08-31;DS;WEDI;PROMO;korting;winback;middel;48;8;0.0
2022-08-31;DS;WEDI;PROMO;overig;mailing;klein;6;8;0.0
2022-08-31;DS;WEDI;PROMO;overig;mailing;middel;28;8;0.0
2022-08-31;DS;WEDI;PROMO;overig;overig;klein;15;8;0.0
2022-08-31;DS;WEDI;PROMO;overig;overig;middel;129;8;0.0
2022-08-31;DS;WEDI;PROMO;vitrine;overig;klein;6;8;0.0
2022-08-31;DS;WEDI;PROMO;vitrine;project;groot;98;8;0.0
2022-08-31;DS;WEDI;PROMO;vitrine;project;klein;29;8;0.0
2022-08-31;DS;WEDI;PROMO;vitrine;project;middel;63;8;0.0
2022-08-31;DS;WEEKEND;BASE;korting;klantendienst;groot;13;8;0.0
2022-08-31;DS;WEEKEND;BASE;korting;klantendienst;klein;6;8;0.0
2022-08-31;DS;WEEKEND;BASE;korting;klantendienst;middel;8;8;0.0
2022-08-31;DS;WEEKEND;BASE;korting;overig;groot;36;8;0.0
2022-08-31;DS;WEEKEND;BASE;korting;overig;klein;9;8;0.0
2022-08-31;DS;WEEKEND;BASE;korting;overig;middel;29;8;0.0
2022-08-31;DS;WEEKEND;BASE;korting;project;groot;8;8;0.0
2022-08-31;DS;WEEKEND;BASE;korting;project;klein;6;8;0.0
2022-08-31;DS;WEEKEND;BASE;korting;project;middel;7;8;0.0
2022-08-31;DS;WEEKEND;BASE;vitrine;overig;klein;6;8;0.0
2022-08-31;DS;WEEKEND;BASE;vitrine;project;groot;91;8;0.0
2022-08-31;DS;WEEKEND;BASE;vitrine;project;klein;9;8;0.0
2022-08-31;DS;WEEKEND;BASE;vitrine;project;middel;34;8;0.0
2022-08-31;DS;WEEKEND;PROMO;geschenk;geschenkactie;groot;48;8;0.0
2022-08-31;DS;WEEKEND;PROMO;geschenk;geschenkactie;klein;11;8;0.0
2022-08-31;DS;WEEKEND;PROMO;geschenk;geschenkactie;middel;23;8;0.0
2022-08-31;DS;WEEKEND;PROMO;korting;mailing;groot;58;8;0.0
2022-08-31;DS;WEEKEND;PROMO;korting;mailing;middel;17;8;0.0
2022-08-31;DS;WEEKEND;PROMO;korting;project;groot;68;8;0.0
2022-08-31;DS;WEEKEND;PROMO;korting;project;klein;7;8;0.0
2022-08-31;DS;WEEKEND;PROMO;korting;project;middel;11;8;0.0
2022-08-31;DS;WEEKEND;PROMO;korting;winback;groot;24;8;0.0
2022-08-31;DS;WEEKEND;PROMO;korting;winback;klein;8;8;0.0
2022-08-31;DS;WEEKEND;PROMO;korting;winback;middel;13;8;0.0
2022-08-31;DS;WEEKEND;PROMO;overig;project;klein;8;8;0.0
2022-08-31;DS;WEEKEND;PROMO;overig;project;middel;346;8;0.0
2022-08-31;DS;WEEKEND;PROMO;vitrine;project;groot;37;8;0.0
2022-08-31;DS;WEEKEND;PROMO;vitrine;project;klein;9;8;0.0
2022-08-31;DS;WEEKEND;PROMO;vitrine;project;middel;17;8;0.0
2022-08-31;DS;WEEKEND;STUNT;vitrine;project;groot;35;8;0.0
2022-08-31;DS;WEEKEND;STUNT;vitrine;project;klein;6;8;0.0
2022-08-31;DS;WEEKEND;STUNT;vitrine;project;middel;12;8;0.0
2022-08-31;DS;ZADI;BASE;geschenk;geschenkactie;klein;6;8;0.0
2022-08-31;DS;ZADI;BASE;geschenk;geschenkactie;middel;12;8;0.0
2022-08-31;DS;ZADI;BASE;korting;klantendienst;groot;66;8;0.0
2022-08-31;DS;ZADI;BASE;korting;klantendienst;klein;16;8;0.0
2022-08-31;DS;ZADI;BASE;korting;klantendienst;middel;51;8;1.0
2022-08-31;DS;ZADI;BASE;korting;project;groot;20;8;0.0
2022-08-31;DS;ZADI;BASE;korting;project;klein;8;8;0.0
2022-08-31;DS;ZADI;BASE;korting;project;middel;13;8;0.0
2022-08-31;DS;ZADI;BASE;vitrine;project;groot;44;8;0.0
2022-08-31;DS;ZADI;BASE;vitrine;project;klein;15;8;0.0
2022-08-31;DS;ZADI;BASE;vitrine;project;middel;26;8;1.0
2022-08-31;DS;ZADI;PROMO;geschenk;geschenkactie;groot;156;8;0.0
2022-08-31;DS;ZADI;PROMO;geschenk;geschenkactie;klein;17;8;1.0
2022-08-31;DS;ZADI;PROMO;geschenk;geschenkactie;middel;49;8;0.0
2022-08-31;DS;ZADI;PROMO;gratis maanden;Gratis maanden;groot;68;8;0.0
2022-08-31;DS;ZADI;PROMO;gratis maanden;Gratis maanden;klein;9;8;0.0
2022-08-31;DS;ZADI;PROMO;gratis maanden;Gratis maanden;middel;19;8;0.0
2022-08-31;DS;ZADI;PROMO;gratis maanden;mailing;groot;15;8;0.0
2022-08-31;DS;ZADI;PROMO;gratis maanden;mailing;middel;9;8;0.0
2022-08-31;DS;ZADI;PROMO;koppelverkoop;koppelverkoop;groot;36;8;0.0
2022-08-31;DS;ZADI;PROMO;koppelverkoop;koppelverkoop;klein;12;8;1.0
2022-08-31;DS;ZADI;PROMO;koppelverkoop;koppelverkoop;middel;24;8;0.0
2022-08-31;DS;ZADI;PROMO;koppelverkoop;open comm;groot;85;8;0.0
2022-08-31;DS;ZADI;PROMO;koppelverkoop;open comm;klein;19;8;0.0
2022-08-31;DS;ZADI;PROMO;koppelverkoop;open comm;middel;61;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;content;groot;727;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;content;klein;246;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;content;middel;448;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;klantendienst;groot;26;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;klantendienst;klein;11;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;klantendienst;middel;18;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;mailing;groot;641;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;mailing;klein;32;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;mailing;middel;143;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;open comm;groot;475;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;open comm;klein;44;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;open comm;middel;322;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;overig;groot;322;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;overig;klein;22;8;1.0
2022-08-31;DS;ZADI;PROMO;korting;overig;middel;82;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;project;groot;651;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;project;klein;60;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;project;middel;406;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;winback;groot;142;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;winback;klein;19;8;0.0
2022-08-31;DS;ZADI;PROMO;korting;winback;middel;61;8;0.0
2022-08-31;DS;ZADI;PROMO;stunt;project;groot;68;8;0.0
2022-08-31;DS;ZADI;PROMO;stunt;project;klein;14;8;0.0
2022-08-31;DS;ZADI;PROMO;stunt;project;middel;58;8;0.0
2022-08-31;DS;ZADI;PROMO;tolpoort;overig;groot;51;8;0.0
2022-08-31;DS;ZADI;PROMO;tolpoort;overig;klein;10;8;0.0
2022-08-31;DS;ZADI;PROMO;tolpoort;overig;middel;22;8;0.0
2022-08-31;DS;ZADI;PROMO;tolpoort;project;groot;18;8;0.0
2022-08-31;DS;ZADI;PROMO;tolpoort;project;klein;9;8;0.0
2022-08-31;DS;ZADI;PROMO;tolpoort;project;middel;12;8;0.0
2022-08-31;DS;ZADI;PROMO;tolpoort;tolpoort;groot;84;8;0.0
2022-08-31;DS;ZADI;PROMO;tolpoort;tolpoort;klein;18;8;0.0
2022-08-31;DS;ZADI;PROMO;tolpoort;tolpoort;middel;42;8;0.0
2022-08-31;DS;ZADI;PROMO;vitrine;geschenkactie;groot;21;8;0.0
2022-08-31;DS;ZADI;PROMO;vitrine;geschenkactie;klein;7;8;0.0
2022-08-31;DS;ZADI;PROMO;vitrine;geschenkactie;middel;15;8;0.0
2022-08-31;DS;ZADI;PROMO;vitrine;project;groot;156;8;0.0
2022-08-31;DS;ZADI;PROMO;vitrine;project;klein;34;8;1.0
2022-08-31;DS;ZADI;PROMO;vitrine;project;middel;81;8;0.0
2022-08-31;DS;ZADI;STUDENTS;korting;student;groot;75;8;0.0
2022-08-31;DS;ZADI;STUDENTS;korting;student;klein;17;8;0.0
2022-08-31;DS;ZADI;STUDENTS;korting;student;middel;39;8;0.0
2022-08-31;DS;ZADI;STUDENTS;overig;student;groot;68;8;0.0
2022-08-31;DS;ZADI;STUDENTS;overig;student;klein;25;8;1.0
2022-08-31;DS;ZADI;STUDENTS;overig;student;middel;43;8;0.0
2022-08-31;DS;ZADI;STUNT;korting;open comm;groot;604;8;0.0
2022-08-31;DS;ZADI;STUNT;korting;open comm;klein;19;8;0.0
2022-08-31;DS;ZADI;STUNT;korting;open comm;middel;217;8;0.0
2022-08-31;DS;ZADI;STUNT;korting;overig;klein;11;8;0.0
2022-08-31;DS;ZADI;STUNT;korting;overig;middel;386;8;0.0
2022-08-31;DS;ZADI;STUNT;korting;project;klein;6;8;0.0
2022-08-31;DS;ZADI;STUNT;korting;project;middel;8;8;0.0
2022-08-31;DS;ZADI;STUNT;stunt;1week1euro;groot;1353;8;0.0
2022-08-31;DS;ZADI;STUNT;stunt;1week1euro;klein;52;8;0.0
2022-08-31;DS;ZADI;STUNT;stunt;1week1euro;middel;511;8;0.0
2022-08-31;DS;ZADI;STUNT;stunt;open comm;groot;2361;8;0.0
2022-08-31;DS;ZADI;STUNT;stunt;open comm;klein;223;8;0.0
2022-08-31;DS;ZADI;STUNT;stunt;open comm;middel;1313;8;0.0
2022-08-31;DS;ZADI;STUNT;tolpoort;project;groot;1863;8;0.0
2022-08-31;DS;ZADI;STUNT;tolpoort;project;klein;284;8;1.0
2022-08-31;DS;ZADI;STUNT;tolpoort;project;middel;1015;8;0.0
2022-08-31;DS;ZADI;STUNT;tolpoort;tolpoort;groot;234;8;0.0
2022-08-31;DS;ZADI;STUNT;tolpoort;tolpoort;klein;33;8;0.0
2022-08-31;DS;ZADI;STUNT;tolpoort;tolpoort;middel;151;8;0.0
2022-08-31;DS;ZADI;STUNT;vitrine;project;groot;72;8;0.0
2022-08-31;DS;ZADI;STUNT;vitrine;project;klein;15;8;1.0
2022-08-31;DS;ZADI;STUNT;vitrine;project;middel;34;8;0.0
2022-08-31;NB;DIGI;BASE;korting;klantendienst;groot;31;8;0.0
2022-08-31;NB;DIGI;BASE;korting;klantendienst;klein;15;8;1.0
2022-08-31;NB;DIGI;BASE;korting;klantendienst;middel;24;8;0.0
2022-08-31;NB;DIGI;BASE;korting;project;groot;52;8;0.0
2022-08-31;NB;DIGI;BASE;korting;project;klein;7;8;0.0
2022-08-31;NB;DIGI;BASE;korting;project;middel;48;8;0.0
2022-08-31;NB;DIGI;BASE;vitrine;overig;groot;15;8;0.0
2022-08-31;NB;DIGI;BASE;vitrine;overig;klein;6;8;0.0
2022-08-31;NB;DIGI;BASE;vitrine;overig;middel;8;8;0.0
2022-08-31;NB;DIGI;BASE;vitrine;project;groot;28;8;0.0
2022-08-31;NB;DIGI;BASE;vitrine;project;klein;8;8;0.0
2022-08-31;NB;DIGI;BASE;vitrine;project;middel;16;8;1.0
2022-08-31;NB;DIGI;PROMO;koppelverkoop;koppelverkoop;groot;1266;8;0.0
2022-08-31;NB;DIGI;PROMO;koppelverkoop;koppelverkoop;klein;19;8;0.0
2022-08-31;NB;DIGI;PROMO;koppelverkoop;koppelverkoop;middel;354;8;0.0
2022-08-31;NB;DIGI;PROMO;koppelverkoop;open comm;groot;160;8;0.0
2022-08-31;NB;DIGI;PROMO;koppelverkoop;open comm;klein;32;8;0.0
2022-08-31;NB;DIGI;PROMO;koppelverkoop;open comm;middel;78;8;0.0
2022-08-31;NB;DIGI;PROMO;koppelverkoop;project;groot;31;8;0.0
2022-08-31;NB;DIGI;PROMO;koppelverkoop;project;klein;7;8;0.0
2022-08-31;NB;DIGI;PROMO;koppelverkoop;project;middel;11;8;0.0
2022-08-31;NB;DIGI;PROMO;korting;klantendienst;groot;7;8;0.0
2022-08-31;NB;DIGI;PROMO;korting;klantendienst;middel;6;8;0.0
2022-08-31;NB;DIGI;PROMO;korting;mailing;groot;41;8;0.0
2022-08-31;NB;DIGI;PROMO;korting;mailing;klein;7;8;0.0
2022-08-31;NB;DIGI;PROMO;korting;mailing;middel;16;8;0.0
2022-08-31;NB;DIGI;PROMO;korting;overig;groot;107;8;0.0
2022-08-31;NB;DIGI;PROMO;korting;overig;klein;8;8;0.0
2022-08-31;NB;DIGI;PROMO;korting;overig;middel;24;8;0.0
2022-08-31;NB;DIGI;PROMO;korting;project;groot;86;8;0.0
2022-08-31;NB;DIGI;PROMO;korting;project;klein;12;8;0.0
2022-08-31;NB;DIGI;PROMO;korting;project;middel;46;8;0.0
2022-08-31;NB;DIGI;PROMO;korting;winback;groot;16;8;0.0
2022-08-31;NB;DIGI;PROMO;korting;winback;klein;7;8;0.0
2022-08-31;NB;DIGI;PROMO;korting;winback;middel;10;8;0.0
2022-08-31;NB;DIGI;PROMO;overig;overig;groot;62;8;0.0
2022-08-31;NB;DIGI;PROMO;overig;overig;klein;6;8;0.0
2022-08-31;NB;DIGI;PROMO;overig;overig;middel;25;8;0.0
2022-08-31;NB;DIGI;PROMO;overig;project;klein;7;8;0.0
2022-08-31;NB;DIGI;PROMO;overig;project;middel;9;8;0.0
2022-08-31;NB;DIGI;PROMO;tolpoort;project;groot;57;8;0.0
2022-08-31;NB;DIGI;PROMO;tolpoort;project;klein;14;8;0.0
2022-08-31;NB;DIGI;PROMO;tolpoort;project;middel;36;8;0.0
2022-08-31;NB;DIGI;PROMO;tolpoort;tolpoort;groot;24;8;0.0
2022-08-31;NB;DIGI;PROMO;tolpoort;tolpoort;klein;6;8;0.0
2022-08-31;NB;DIGI;PROMO;tolpoort;tolpoort;middel;8;8;0.0
2022-08-31;NB;DIGI;PROMO;vitrine;overig;groot;49;8;0.0
2022-08-31;NB;DIGI;PROMO;vitrine;overig;klein;12;8;0.0
2022-08-31;NB;DIGI;PROMO;vitrine;overig;middel;35;8;0.0
2022-08-31;NB;DIGI;PROMO;vitrine;project;groot;83;8;0.0
2022-08-31;NB;DIGI;PROMO;vitrine;project;klein;14;8;0.0
2022-08-31;NB;DIGI;PROMO;vitrine;project;middel;45;8;1.0
2022-08-31;NB;DIGI;STUDENTS;korting;student;groot;64;8;0.0
2022-08-31;NB;DIGI;STUDENTS;korting;student;klein;7;8;0.0
2022-08-31;NB;DIGI;STUDENTS;korting;student;middel;37;8;0.0
2022-08-31;NB;DIGI;STUDENTS;overig;student;klein;8;8;0.0
2022-08-31;NB;DIGI;STUNT;korting;overig;klein;40;8;0.0
2022-08-31;NB;DIGI;STUNT;korting;overig;middel;128;8;0.0
2022-08-31;NB;DIGI;STUNT;tolpoort;project;klein;7;8;0.0
2022-08-31;NB;DIGI;STUNT;tolpoort;tolpoort;groot;112;8;0.0
2022-08-31;NB;DIGI;STUNT;tolpoort;tolpoort;klein;14;8;0.0
2022-08-31;NB;DIGI;STUNT;tolpoort;tolpoort;middel;48;8;0.0
2022-08-31;NB;DIGI;STUNT;vitrine;overig;groot;13;8;0.0
2022-08-31;NB;DIGI;STUNT;vitrine;overig;klein;6;8;0.0
2022-08-31;NB;DIGI;STUNT;vitrine;overig;middel;9;8;0.0
