brand;packagetype;prijstype;KanaalType;Actie_Type;Date;amount;ID;clusters
NB;FULL;PROMO;overig;project;2019-03-31;101;184;middel
NB;FULL;PROMO;overig;project;2019-04-30;45;184;klein
NB;FULL;PROMO;overig;project;2019-05-31;6;184;klein
NB;FULL;PROMO;overig;project;2019-06-30;9;184;klein
NB;FULL;PROMO;overig;project;2019-07-31;77;184;middel
NB;FULL;PROMO;overig;project;2019-08-31;79;184;middel
NB;FULL;PROMO;overig;project;2019-09-30;136;184;middel
NB;FULL;PROMO;overig;project;2019-10-31;23;184;klein
NB;FULL;STUDENTS;overig;student;2019-09-30;42;192;middel
NB;FULL;STUDENTS;overig;student;2019-10-31;66;192;groot
NB;FULL;STUDENTS;overig;student;2019-11-30;69;192;groot
NB;FULL;STUDENTS;overig;student;2019-12-31;46;192;middel
NB;FULL;STUDENTS;overig;student;2020-01-31;63;192;groot
NB;FULL;STUDENTS;overig;student;2020-02-29;47;192;middel
NB;FULL;STUDENTS;overig;student;2020-03-31;72;192;groot
NB;FULL;STUDENTS;overig;student;2020-04-30;64;192;groot
NB;FULL;STUDENTS;overig;student;2020-05-31;41;192;middel
NB;FULL;STUDENTS;overig;student;2020-06-30;34;192;klein
NB;FULL;STUDENTS;overig;student;2020-07-31;23;192;klein
NB;FULL;STUDENTS;overig;student;2020-08-31;39;192;middel
NB;FULL;STUDENTS;overig;student;2020-09-30;48;192;middel
NB;FULL;STUDENTS;overig;student;2020-10-31;74;192;groot
NB;FULL;STUDENTS;overig;student;2020-11-30;60;192;groot
NB;FULL;STUDENTS;overig;student;2020-12-31;50;192;middel
NB;FULL;STUDENTS;overig;student;2021-01-31;49;192;middel
NB;FULL;STUDENTS;overig;student;2021-02-28;40;192;middel
NB;FULL;STUDENTS;overig;student;2021-03-31;40;192;middel
NB;FULL;STUDENTS;overig;student;2021-04-30;45;192;middel
NB;FULL;STUDENTS;overig;student;2021-05-31;30;192;klein
NB;FULL;STUDENTS;overig;student;2021-06-30;34;192;klein
NB;FULL;PROMO;stunt;1week1euro;2018-09-30;11;185;klein
NB;FULL;PROMO;tolpoort;overig;2018-10-31;15;186;groot
NB;FULL;PROMO;tolpoort;overig;2019-01-31;10;186;middel
NB;FULL;PROMO;tolpoort;overig;2019-11-30;9;186;middel
NB;FULL;PROMO;tolpoort;overig;2019-12-31;8;186;middel
NB;FULL;PROMO;tolpoort;overig;2020-01-31;8;186;middel
NB;FULL;PROMO;tolpoort;overig;2020-02-29;15;186;groot
NB;FULL;PROMO;tolpoort;overig;2020-03-31;10;186;middel
NB;FULL;PROMO;tolpoort;overig;2020-04-30;14;186;groot
NB;FULL;PROMO;tolpoort;overig;2020-05-31;18;186;groot
NB;FULL;PROMO;tolpoort;overig;2020-06-30;16;186;groot
NB;FULL;PROMO;tolpoort;overig;2020-07-31;13;186;groot
NB;FULL;PROMO;tolpoort;overig;2020-08-31;6;186;klein
NB;FULL;PROMO;tolpoort;overig;2020-09-30;7;186;klein
NB;FULL;PROMO;tolpoort;overig;2020-12-31;9;186;middel
NB;FULL;PROMO;tolpoort;overig;2021-01-31;6;186;klein
NB;FULL;PROMO;tolpoort;project;2016-09-30;11;187;klein
NB;FULL;PROMO;tolpoort;project;2017-03-31;17;187;middel
NB;FULL;PROMO;tolpoort;project;2017-04-30;7;187;klein
NB;FULL;PROMO;tolpoort;project;2017-06-30;8;187;klein
NB;FULL;PROMO;tolpoort;project;2017-07-31;6;187;klein
NB;FULL;PROMO;tolpoort;project;2017-08-31;8;187;klein
NB;FULL;PROMO;tolpoort;project;2017-09-30;10;187;klein
NB;FULL;PROMO;tolpoort;project;2017-10-31;14;187;middel
NB;FULL;PROMO;tolpoort;project;2017-11-30;27;187;groot
NB;FULL;PROMO;tolpoort;project;2017-12-31;24;187;groot
NB;FULL;PROMO;tolpoort;project;2018-01-31;27;187;groot
NB;FULL;PROMO;tolpoort;project;2018-02-28;12;187;middel
NB;FULL;PROMO;tolpoort;project;2018-03-31;7;187;klein
NB;FULL;PROMO;tolpoort;project;2018-04-30;14;187;middel
NB;FULL;PROMO;tolpoort;project;2018-05-31;10;187;klein
NB;FULL;PROMO;tolpoort;project;2018-06-30;10;187;klein
NB;FULL;PROMO;tolpoort;project;2018-10-31;10;187;klein
NB;FULL;PROMO;tolpoort;project;2018-11-30;9;187;klein
NB;FULL;PROMO;tolpoort;project;2019-02-28;9;187;klein
NB;FULL;PROMO;tolpoort;project;2019-03-31;7;187;klein
NB;FULL;PROMO;tolpoort;project;2019-04-30;8;187;klein
NB;FULL;PROMO;vitrine;geschenkactie;2016-06-30;7;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2017-10-31;25;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2017-11-30;30;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2017-12-31;37;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2018-01-31;84;188;middel
NB;FULL;PROMO;vitrine;geschenkactie;2018-02-28;44;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2018-03-31;24;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2018-04-30;19;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2018-05-31;54;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2018-06-30;157;188;middel
NB;FULL;PROMO;vitrine;geschenkactie;2018-07-31;41;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2018-08-31;27;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2018-09-30;22;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2018-10-31;14;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2018-11-30;33;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2018-12-31;68;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2019-01-31;259;188;groot
NB;FULL;PROMO;vitrine;geschenkactie;2019-02-28;52;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2019-03-31;34;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2019-04-30;26;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2019-05-31;48;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2019-06-30;97;188;middel
NB;FULL;PROMO;vitrine;geschenkactie;2019-07-31;51;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2019-08-31;28;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2019-09-30;27;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2019-10-31;26;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2019-11-30;20;188;klein
NB;FULL;PROMO;vitrine;geschenkactie;2019-12-31;7;188;klein
NB;FULL;PROMO;vitrine;overig;2017-11-30;7;189;klein
NB;FULL;PROMO;vitrine;project;2013-12-31;6;190;klein
NB;FULL;PROMO;vitrine;project;2014-01-31;273;190;groot
NB;FULL;PROMO;vitrine;project;2014-02-28;187;190;groot
NB;FULL;PROMO;vitrine;project;2014-03-31;166;190;middel
NB;FULL;PROMO;vitrine;project;2014-04-30;151;190;middel
NB;FULL;PROMO;vitrine;project;2014-05-31;168;190;middel
NB;FULL;PROMO;vitrine;project;2014-06-30;143;190;middel
NB;FULL;PROMO;vitrine;project;2014-07-31;153;190;middel
NB;FULL;PROMO;vitrine;project;2014-08-31;196;190;groot
NB;FULL;PROMO;vitrine;project;2014-09-30;171;190;middel
NB;FULL;PROMO;vitrine;project;2014-10-31;186;190;groot
NB;FULL;PROMO;vitrine;project;2014-11-30;151;190;middel
NB;FULL;PROMO;vitrine;project;2014-12-31;152;190;middel
NB;FULL;PROMO;vitrine;project;2015-01-31;255;190;groot
NB;FULL;PROMO;vitrine;project;2015-02-28;154;190;middel
NB;FULL;PROMO;vitrine;project;2015-03-31;187;190;groot
NB;FULL;PROMO;vitrine;project;2015-04-30;101;190;middel
NB;FULL;PROMO;vitrine;project;2015-05-31;80;190;klein
NB;FULL;PROMO;vitrine;project;2015-06-30;80;190;klein
NB;FULL;PROMO;vitrine;project;2015-07-31;100;190;middel
NB;FULL;PROMO;vitrine;project;2015-08-31;109;190;middel
NB;FULL;PROMO;vitrine;project;2015-09-30;154;190;middel
NB;FULL;PROMO;vitrine;project;2015-10-31;159;190;middel
NB;FULL;PROMO;vitrine;project;2015-11-30;110;190;middel
NB;FULL;PROMO;vitrine;project;2015-12-31;65;190;klein
NB;FULL;PROMO;vitrine;project;2016-01-31;244;190;groot
NB;FULL;PROMO;vitrine;project;2016-02-29;115;190;middel
NB;FULL;PROMO;vitrine;project;2016-03-31;128;190;middel
NB;FULL;PROMO;vitrine;project;2016-04-30;83;190;klein
NB;FULL;PROMO;vitrine;project;2016-05-31;109;190;middel
NB;FULL;PROMO;vitrine;project;2016-06-30;133;190;middel
NB;FULL;PROMO;vitrine;project;2016-07-31;93;190;klein
NB;FULL;PROMO;vitrine;project;2016-08-31;73;190;klein
NB;FULL;PROMO;vitrine;project;2016-09-30;140;190;middel
NB;FULL;PROMO;vitrine;project;2016-10-31;130;190;middel
NB;FULL;PROMO;vitrine;project;2016-11-30;88;190;klein
NB;FULL;PROMO;vitrine;project;2016-12-31;92;190;klein
NB;FULL;PROMO;vitrine;project;2017-01-31;95;190;klein
NB;FULL;PROMO;vitrine;project;2017-02-28;59;190;klein
NB;FULL;PROMO;vitrine;project;2017-03-31;57;190;klein
NB;FULL;PROMO;vitrine;project;2017-04-30;52;190;klein
NB;FULL;PROMO;vitrine;project;2017-05-31;33;190;klein
NB;FULL;PROMO;vitrine;project;2017-06-30;36;190;klein
NB;FULL;PROMO;vitrine;project;2017-07-31;39;190;klein
NB;FULL;PROMO;vitrine;project;2017-08-31;48;190;klein
NB;FULL;PROMO;vitrine;project;2017-09-30;47;190;klein
NB;FULL;PROMO;vitrine;project;2017-10-31;56;190;klein
NB;FULL;PROMO;vitrine;project;2017-11-30;66;190;klein
NB;FULL;PROMO;vitrine;project;2017-12-31;54;190;klein
NB;FULL;PROMO;vitrine;project;2018-01-31;70;190;klein
NB;FULL;PROMO;vitrine;project;2018-02-28;65;190;klein
NB;FULL;PROMO;vitrine;project;2018-03-31;48;190;klein
NB;FULL;PROMO;vitrine;project;2018-04-30;39;190;klein
NB;FULL;PROMO;vitrine;project;2018-05-31;37;190;klein
NB;FULL;PROMO;vitrine;project;2018-06-30;108;190;middel
NB;FULL;PROMO;vitrine;project;2018-07-31;83;190;klein
NB;FULL;PROMO;vitrine;project;2018-08-31;77;190;klein
NB;FULL;PROMO;vitrine;project;2018-09-30;77;190;klein
NB;FULL;PROMO;vitrine;project;2018-10-31;82;190;klein
NB;FULL;PROMO;vitrine;project;2018-11-30;73;190;klein
NB;FULL;PROMO;vitrine;project;2018-12-31;57;190;klein
NB;FULL;PROMO;vitrine;project;2019-01-31;82;190;klein
NB;FULL;PROMO;vitrine;project;2019-02-28;67;190;klein
NB;FULL;PROMO;vitrine;project;2019-03-31;67;190;klein
NB;FULL;PROMO;vitrine;project;2019-04-30;52;190;klein
NB;FULL;PROMO;vitrine;project;2019-05-31;43;190;klein
NB;FULL;PROMO;vitrine;project;2019-06-30;51;190;klein
NB;FULL;PROMO;vitrine;project;2019-07-31;49;190;klein
NB;FULL;PROMO;vitrine;project;2019-08-31;56;190;klein
NB;FULL;PROMO;vitrine;project;2019-09-30;63;190;klein
NB;FULL;PROMO;vitrine;project;2019-10-31;61;190;klein
NB;FULL;PROMO;vitrine;project;2019-11-30;39;190;klein
NB;FULL;PROMO;vitrine;project;2019-12-31;43;190;klein
NB;FULL;PROMO;vitrine;project;2020-01-31;86;190;klein
NB;FULL;PROMO;vitrine;project;2020-02-29;101;190;middel
NB;FULL;PROMO;vitrine;project;2020-03-31;234;190;groot
NB;FULL;PROMO;vitrine;project;2020-04-30;221;190;groot
NB;FULL;PROMO;vitrine;project;2020-05-31;130;190;middel
NB;FULL;PROMO;vitrine;project;2020-06-30;87;190;klein
NB;FULL;PROMO;vitrine;project;2020-07-31;90;190;klein
NB;FULL;PROMO;vitrine;project;2020-08-31;80;190;klein
NB;FULL;PROMO;vitrine;project;2020-09-30;121;190;middel
NB;FULL;PROMO;vitrine;project;2020-10-31;115;190;middel
NB;FULL;PROMO;vitrine;project;2020-11-30;79;190;klein
NB;FULL;PROMO;vitrine;project;2020-12-31;48;190;klein
NB;FULL;PROMO;vitrine;project;2021-01-31;67;190;klein
NB;FULL;PROMO;vitrine;project;2021-02-28;71;190;klein
NB;FULL;PROMO;vitrine;project;2021-03-31;83;190;klein
NB;FULL;PROMO;vitrine;project;2021-04-30;67;190;klein
NB;FULL;PROMO;vitrine;project;2021-05-31;50;190;klein
NB;FULL;PROMO;vitrine;project;2021-06-30;61;190;klein
NB;FULL;STUNT;korting;klantendienst;2019-03-31;6;193;klein
NB;FULL;STUNT;stunt;overig;2021-02-28;57;194;middel
NB;FULL;STUNT;stunt;overig;2021-03-31;173;194;groot
NB;FULL;STUNT;stunt;overig;2021-04-30;12;194;klein
NB;FULL;STUNT;vitrine;project;2016-11-30;61;195;groot
NB;FULL;STUNT;vitrine;project;2016-12-31;69;195;groot
NB;FULL;STUNT;vitrine;project;2017-01-31;63;195;groot
NB;FULL;STUNT;vitrine;project;2017-02-28;88;195;groot
NB;FULL;STUNT;vitrine;project;2017-03-31;76;195;groot
NB;FULL;STUNT;vitrine;project;2017-04-30;53;195;middel
NB;FULL;STUNT;vitrine;project;2017-05-31;37;195;middel
NB;FULL;STUNT;vitrine;project;2017-06-30;47;195;middel
NB;FULL;STUNT;vitrine;project;2017-07-31;72;195;groot
NB;FULL;STUNT;vitrine;project;2017-08-31;45;195;middel
NB;FULL;STUNT;vitrine;project;2017-09-30;61;195;groot
NB;FULL;STUNT;vitrine;project;2017-10-31;53;195;middel
NB;FULL;STUNT;vitrine;project;2017-11-30;68;195;groot
NB;FULL;STUNT;vitrine;project;2017-12-31;46;195;middel
NB;FULL;STUNT;vitrine;project;2018-01-31;44;195;middel
NB;FULL;STUNT;vitrine;project;2018-02-28;63;195;groot
NB;FULL;STUNT;vitrine;project;2018-03-31;70;195;groot
NB;FULL;STUNT;vitrine;project;2018-04-30;40;195;middel
NB;FULL;STUNT;vitrine;project;2018-05-31;42;195;middel
NB;FULL;STUNT;vitrine;project;2018-06-30;55;195;middel
NB;FULL;STUNT;vitrine;project;2018-07-31;51;195;middel
NB;FULL;STUNT;vitrine;project;2018-08-31;45;195;middel
NB;FULL;STUNT;vitrine;project;2018-09-30;23;195;klein
NB;FULL;STUNT;vitrine;project;2018-10-31;28;195;klein
NB;FULL;STUNT;vitrine;project;2018-11-30;37;195;middel
NB;FULL;STUNT;vitrine;project;2018-12-31;27;195;klein
NB;FULL;STUNT;vitrine;project;2019-01-31;25;195;klein
NB;FULL;STUNT;vitrine;project;2019-02-28;16;195;klein
NB;FULL;STUNT;vitrine;project;2019-03-31;35;195;middel
NB;FULL;STUNT;vitrine;project;2019-04-30;25;195;klein
NB;FULL;STUNT;vitrine;project;2019-05-31;17;195;klein
NB;FULL;STUNT;vitrine;project;2019-06-30;24;195;klein
NB;FULL;STUNT;vitrine;project;2019-07-31;8;195;klein
NB;PLUS;BASE;korting;klantendienst;2019-07-31;11;196;klein
NB;PLUS;BASE;korting;klantendienst;2019-08-31;20;196;middel
NB;PLUS;BASE;korting;klantendienst;2019-09-30;14;196;klein
NB;PLUS;BASE;korting;klantendienst;2019-10-31;10;196;klein
NB;PLUS;BASE;korting;klantendienst;2019-11-30;16;196;klein
NB;PLUS;BASE;korting;klantendienst;2019-12-31;10;196;klein
NB;PLUS;BASE;korting;klantendienst;2020-01-31;11;196;klein
NB;PLUS;BASE;korting;klantendienst;2020-02-29;29;196;middel
NB;PLUS;BASE;korting;klantendienst;2020-03-31;50;196;groot
NB;PLUS;BASE;korting;klantendienst;2020-04-30;45;196;groot
NB;PLUS;BASE;korting;klantendienst;2020-05-31;21;196;middel
NB;PLUS;BASE;korting;klantendienst;2020-06-30;13;196;klein
NB;PLUS;BASE;korting;klantendienst;2020-07-31;20;196;middel
NB;PLUS;BASE;korting;klantendienst;2020-08-31;28;196;middel
NB;PLUS;BASE;korting;klantendienst;2020-09-30;30;196;middel
NB;PLUS;BASE;korting;klantendienst;2020-10-31;10;196;klein
NB;PLUS;BASE;korting;klantendienst;2020-11-30;15;196;klein
NB;PLUS;BASE;korting;klantendienst;2020-12-31;11;196;klein
NB;PLUS;BASE;korting;klantendienst;2021-01-31;11;196;klein
NB;PLUS;BASE;korting;klantendienst;2021-02-28;21;196;middel
NB;PLUS;BASE;korting;klantendienst;2021-03-31;19;196;middel
NB;PLUS;BASE;korting;klantendienst;2021-04-30;19;196;middel
NB;PLUS;BASE;korting;klantendienst;2021-05-31;19;196;middel
NB;PLUS;BASE;korting;klantendienst;2021-06-30;22;196;middel
NB;PLUS;BASE;korting;project;2018-07-31;34;197;middel
NB;PLUS;BASE;korting;project;2018-08-31;18;197;klein
NB;PLUS;BASE;tolpoort;tolpoort;2018-06-30;70;198;groot
NB;PLUS;BASE;tolpoort;tolpoort;2018-07-31;32;198;middel
NB;PLUS;BASE;tolpoort;tolpoort;2018-08-31;14;198;klein
NB;PLUS;BASE;tolpoort;tolpoort;2018-09-30;76;198;groot
NB;PLUS;BASE;tolpoort;tolpoort;2018-10-31;87;198;groot
NB;PLUS;BASE;tolpoort;tolpoort;2018-11-30;50;198;middel
NB;PLUS;BASE;vitrine;project;2018-06-30;14;199;klein
NB;PLUS;BASE;vitrine;project;2018-07-31;18;199;klein
NB;PLUS;BASE;vitrine;project;2018-08-31;25;199;klein
NB;PLUS;BASE;vitrine;project;2018-09-30;34;199;klein
NB;PLUS;BASE;vitrine;project;2018-10-31;35;199;klein
NB;PLUS;BASE;vitrine;project;2018-11-30;25;199;klein
NB;PLUS;BASE;vitrine;project;2018-12-31;19;199;klein
NB;PLUS;BASE;vitrine;project;2019-01-31;25;199;klein
NB;PLUS;BASE;vitrine;project;2019-02-28;32;199;klein
NB;PLUS;BASE;vitrine;project;2019-03-31;30;199;klein
NB;PLUS;BASE;vitrine;project;2019-04-30;17;199;klein
NB;PLUS;BASE;vitrine;project;2019-05-31;32;199;klein
NB;PLUS;BASE;vitrine;project;2019-06-30;34;199;klein
NB;PLUS;BASE;vitrine;project;2019-07-31;17;199;klein
NB;PLUS;BASE;vitrine;project;2019-08-31;33;199;klein
NB;PLUS;BASE;vitrine;project;2019-09-30;22;199;klein
NB;PLUS;BASE;vitrine;project;2019-10-31;24;199;klein
NB;PLUS;BASE;vitrine;project;2019-11-30;13;199;klein
NB;PLUS;BASE;vitrine;project;2019-12-31;21;199;klein
NB;PLUS;BASE;vitrine;project;2020-01-31;18;199;klein
NB;PLUS;BASE;vitrine;project;2020-02-29;31;199;klein
NB;PLUS;BASE;vitrine;project;2020-03-31;77;199;middel
NB;PLUS;BASE;vitrine;project;2020-04-30;130;199;groot
NB;PLUS;BASE;vitrine;project;2020-05-31;56;199;middel
NB;PLUS;BASE;vitrine;project;2020-06-30;41;199;middel
NB;PLUS;BASE;vitrine;project;2020-07-31;32;199;klein
NB;PLUS;BASE;vitrine;project;2020-08-31;33;199;klein
NB;PLUS;BASE;vitrine;project;2020-09-30;32;199;klein
NB;PLUS;BASE;vitrine;project;2020-10-31;43;199;middel
NB;PLUS;BASE;vitrine;project;2020-11-30;33;199;klein
NB;PLUS;BASE;vitrine;project;2020-12-31;41;199;middel
NB;PLUS;BASE;vitrine;project;2021-01-31;27;199;klein
NB;PLUS;BASE;vitrine;project;2021-02-28;57;199;middel
NB;PLUS;BASE;vitrine;project;2021-03-31;43;199;middel
NB;PLUS;BASE;vitrine;project;2021-04-30;29;199;klein
NB;PLUS;BASE;vitrine;project;2021-05-31;26;199;klein
NB;PLUS;BASE;vitrine;project;2021-06-30;34;199;klein
NB;PLUS;PROMO;korting;content;2019-12-31;53;200;middel
NB;PLUS;PROMO;korting;content;2020-01-31;50;200;middel
NB;PLUS;PROMO;korting;content;2020-02-29;21;200;klein
NB;PLUS;PROMO;korting;content;2020-03-31;120;200;groot
NB;PLUS;PROMO;korting;content;2020-04-30;101;200;groot
NB;PLUS;PROMO;korting;content;2020-05-31;67;200;middel
NB;PLUS;PROMO;korting;content;2020-06-30;29;200;klein
NB;PLUS;PROMO;korting;content;2020-07-31;38;200;klein
NB;PLUS;PROMO;korting;content;2020-08-31;84;200;groot
NB;PLUS;PROMO;korting;content;2020-09-30;12;200;klein
NB;PLUS;PROMO;korting;content;2020-10-31;65;200;middel
NB;PLUS;PROMO;korting;content;2020-11-30;29;200;klein
NB;PLUS;PROMO;korting;content;2020-12-31;49;200;middel
NB;PLUS;PROMO;korting;content;2021-01-31;86;200;groot
NB;PLUS;PROMO;korting;content;2021-02-28;24;200;klein
NB;PLUS;PROMO;korting;content;2021-03-31;20;200;klein
NB;PLUS;PROMO;korting;content;2021-04-30;63;200;middel
NB;PLUS;PROMO;korting;content;2021-05-31;58;200;middel
NB;PLUS;PROMO;korting;content;2021-06-30;31;200;klein
NB;PLUS;PROMO;korting;dm;2020-06-30;10;201;klein
NB;PLUS;PROMO;korting;klantendienst;2019-04-30;7;202;klein
NB;PLUS;PROMO;korting;klantendienst;2019-05-31;18;202;middel
NB;PLUS;PROMO;korting;klantendienst;2019-06-30;10;202;klein
NB;PLUS;PROMO;korting;klantendienst;2019-07-31;9;202;klein
NB;PLUS;PROMO;korting;klantendienst;2019-08-31;13;202;middel
NB;PLUS;PROMO;korting;klantendienst;2019-09-30;50;202;groot
NB;PLUS;PROMO;korting;klantendienst;2019-10-31;11;202;klein
NB;PLUS;PROMO;korting;klantendienst;2019-11-30;15;202;middel
NB;PLUS;PROMO;korting;klantendienst;2020-02-29;10;202;klein
NB;PLUS;PROMO;korting;klantendienst;2020-03-31;24;202;middel
NB;PLUS;PROMO;korting;klantendienst;2020-04-30;15;202;middel
NB;PLUS;PROMO;korting;klantendienst;2020-05-31;8;202;klein
NB;PLUS;PROMO;korting;klantendienst;2020-08-31;7;202;klein
NB;PLUS;PROMO;korting;klantendienst;2020-09-30;6;202;klein
NB;PLUS;PROMO;korting;klantendienst;2020-10-31;8;202;klein
NB;PLUS;PROMO;korting;klantendienst;2020-11-30;6;202;klein
NB;PLUS;PROMO;korting;klantendienst;2021-03-31;10;202;klein
NB;PLUS;PROMO;korting;klantendienst;2021-04-30;7;202;klein
NB;PLUS;PROMO;korting;klantendienst;2021-05-31;9;202;klein
NB;PLUS;PROMO;korting;klantendienst;2021-06-30;9;202;klein
NB;PLUS;PROMO;korting;mailing;2019-09-30;8;203;middel
NB;PLUS;PROMO;korting;mailing;2019-10-31;6;203;klein
NB;PLUS;PROMO;korting;open comm;2018-09-30;33;204;middel
NB;PLUS;PROMO;korting;open comm;2018-10-31;32;204;middel
NB;PLUS;PROMO;korting;open comm;2019-05-31;89;204;groot
NB;PLUS;PROMO;korting;open comm;2019-06-30;7;204;klein
NB;PLUS;PROMO;korting;overig;2020-03-31;12;205;klein
NB;PLUS;PROMO;korting;overig;2020-04-30;9;205;klein
NB;PLUS;PROMO;korting;overig;2020-05-31;13;205;klein
NB;PLUS;PROMO;korting;overig;2020-08-31;11;205;klein
NB;PLUS;PROMO;korting;overig;2020-09-30;21;205;klein
NB;PLUS;PROMO;korting;overig;2020-10-31;80;205;middel
NB;PLUS;PROMO;korting;overig;2020-11-30;139;205;groot
NB;PLUS;PROMO;korting;overig;2020-12-31;12;205;klein
NB;PLUS;PROMO;korting;overig;2021-02-28;6;205;klein
NB;PLUS;PROMO;korting;overig;2021-03-31;13;205;klein
NB;PLUS;PROMO;korting;overig;2021-04-30;28;205;klein
NB;PLUS;PROMO;korting;overig;2021-05-31;97;205;middel
NB;PLUS;PROMO;korting;overig;2021-06-30;63;205;middel
NB;PLUS;PROMO;korting;project;2018-07-31;9;206;klein
NB;PLUS;PROMO;korting;project;2018-08-31;32;206;middel
NB;PLUS;PROMO;korting;project;2018-09-30;11;206;klein
NB;PLUS;PROMO;korting;project;2018-11-30;54;206;groot
NB;PLUS;PROMO;korting;project;2019-01-31;9;206;klein
NB;PLUS;PROMO;korting;project;2019-02-28;20;206;middel
NB;PLUS;PROMO;korting;project;2019-03-31;10;206;klein
NB;PLUS;PROMO;korting;project;2019-04-30;15;206;klein
NB;PLUS;PROMO;korting;project;2019-06-30;13;206;klein
NB;PLUS;PROMO;korting;project;2019-07-31;55;206;groot
NB;PLUS;PROMO;korting;project;2019-08-31;19;206;middel
NB;PLUS;PROMO;korting;project;2019-09-30;24;206;middel
NB;PLUS;PROMO;korting;project;2019-10-31;52;206;groot
NB;PLUS;PROMO;korting;project;2019-11-30;24;206;middel
NB;PLUS;PROMO;korting;tolpoort;2020-12-31;8;207;klein
NB;PLUS;PROMO;korting;winback;2020-01-31;9;208;klein
NB;PLUS;PROMO;korting;winback;2020-04-30;18;208;middel
NB;PLUS;PROMO;overig;open comm;2020-02-29;19;209;klein
NB;PLUS;PROMO;overig;project;2018-10-31;19;210;middel
NB;PLUS;PROMO;overig;project;2018-11-30;7;210;klein
NB;PLUS;PROMO;overig;project;2018-12-31;46;210;groot
NB;PLUS;PROMO;overig;project;2019-01-31;55;210;groot
NB;PLUS;PROMO;overig;project;2019-02-28;20;210;middel
NB;PLUS;PROMO;stunt;1week1euro;2018-09-30;6;211;klein
NB;PLUS;PROMO;tolpoort;overig;2018-10-31;10;212;klein
NB;PLUS;PROMO;tolpoort;overig;2018-11-30;8;212;klein
NB;PLUS;PROMO;tolpoort;overig;2018-12-31;15;212;klein
NB;PLUS;PROMO;tolpoort;overig;2019-02-28;12;212;klein
NB;PLUS;PROMO;tolpoort;overig;2019-03-31;11;212;klein
NB;PLUS;PROMO;tolpoort;overig;2019-04-30;9;212;klein
NB;PLUS;PROMO;tolpoort;overig;2019-05-31;6;212;klein
NB;PLUS;PROMO;tolpoort;overig;2019-06-30;11;212;klein
NB;PLUS;PROMO;tolpoort;overig;2019-07-31;9;212;klein
NB;PLUS;PROMO;tolpoort;overig;2019-08-31;14;212;klein
NB;PLUS;PROMO;tolpoort;overig;2019-09-30;7;212;klein
NB;PLUS;PROMO;tolpoort;overig;2019-10-31;14;212;klein
NB;PLUS;PROMO;tolpoort;overig;2019-11-30;20;212;klein
NB;PLUS;PROMO;tolpoort;overig;2019-12-31;11;212;klein
NB;PLUS;PROMO;tolpoort;overig;2020-01-31;28;212;middel
NB;PLUS;PROMO;tolpoort;overig;2020-02-29;68;212;groot
NB;PLUS;PROMO;tolpoort;overig;2020-03-31;29;212;middel
NB;PLUS;PROMO;tolpoort;overig;2020-04-30;47;212;middel
NB;PLUS;PROMO;tolpoort;overig;2020-05-31;98;212;groot
NB;PLUS;PROMO;tolpoort;overig;2020-06-30;43;212;middel
NB;PLUS;PROMO;tolpoort;overig;2020-07-31;48;212;middel
NB;PLUS;PROMO;tolpoort;overig;2020-08-31;32;212;middel
NB;PLUS;PROMO;tolpoort;overig;2020-09-30;20;212;klein
NB;PLUS;PROMO;tolpoort;overig;2020-10-31;16;212;klein
NB;PLUS;PROMO;tolpoort;overig;2020-11-30;8;212;klein
NB;PLUS;PROMO;tolpoort;overig;2020-12-31;11;212;klein
NB;PLUS;PROMO;tolpoort;overig;2021-01-31;13;212;klein
NB;PLUS;PROMO;tolpoort;overig;2021-02-28;15;212;klein
NB;PLUS;PROMO;tolpoort;overig;2021-03-31;8;212;klein
NB;PLUS;PROMO;tolpoort;overig;2021-06-30;20;212;klein
NB;PLUS;PROMO;tolpoort;project;2018-06-30;90;213;klein
NB;PLUS;PROMO;tolpoort;project;2018-07-31;193;213;middel
NB;PLUS;PROMO;tolpoort;project;2018-08-31;268;213;middel
NB;PLUS;PROMO;tolpoort;project;2018-09-30;201;213;middel
NB;PLUS;PROMO;tolpoort;project;2018-10-31;162;213;middel
