Date;included;brand;packagetype;prijstype;KanaalType;Actie_Type;clusters;inflow;month
2021-03-31;0;BVL;FULL;PROMO;korting;dm;klein;86;3
2021-03-31;0;BVL;FULL;PROMO;korting;dm;middel;228;3
2021-03-31;0;BVL;FULL;PROMO;korting;klantendienst;groot;686;3
2021-03-31;0;BVL;FULL;PROMO;korting;klantendienst;klein;100;3
2021-03-31;0;BVL;FULL;PROMO;korting;klantendienst;middel;379;3
2021-03-31;0;BVL;FULL;PROMO;korting;mailing;groot;320;3
2021-03-31;0;BVL;FULL;PROMO;korting;mailing;klein;37;3
2021-03-31;0;BVL;FULL;PROMO;korting;mailing;middel;146;3
2021-03-31;0;BVL;FULL;PROMO;korting;open comm;groot;97;3
2021-03-31;0;BVL;FULL;PROMO;korting;open comm;klein;12;3
2021-03-31;0;BVL;FULL;PROMO;korting;open comm;middel;25;3
2021-03-31;0;BVL;FULL;PROMO;korting;overig;groot;172;3
2021-03-31;0;BVL;FULL;PROMO;korting;overig;klein;33;3
2021-03-31;0;BVL;FULL;PROMO;korting;overig;middel;67;3
2021-03-31;0;BVL;FULL;PROMO;korting;project;groot;558;3
2021-03-31;0;BVL;FULL;PROMO;korting;project;klein;65;3
2021-03-31;0;BVL;FULL;PROMO;korting;project;middel;223;3
2021-03-31;0;BVL;FULL;PROMO;korting;winback;groot;418;3
2021-03-31;0;BVL;FULL;PROMO;korting;winback;klein;91;3
2021-03-31;0;BVL;FULL;PROMO;korting;winback;middel;229;3
2021-03-31;0;BVL;FULL;PROMO;overig;mailing;groot;75;3
2021-03-31;0;BVL;FULL;PROMO;overig;mailing;klein;18;3
2021-03-31;0;BVL;FULL;PROMO;overig;mailing;middel;49;3
2021-03-31;0;BVL;FULL;PROMO;overig;open comm;groot;16;3
2021-03-31;0;BVL;FULL;PROMO;overig;open comm;klein;10;3
2021-03-31;0;BVL;FULL;PROMO;overig;open comm;middel;11;3
2021-03-31;0;BVL;FULL;PROMO;overig;overig;groot;294;3
2021-03-31;0;BVL;FULL;PROMO;overig;overig;klein;34;3
2021-03-31;0;BVL;FULL;PROMO;overig;overig;middel;144;3
2021-03-31;0;BVL;FULL;PROMO;overig;project;groot;57;3
2021-03-31;0;BVL;FULL;PROMO;overig;project;klein;20;3
2021-03-31;0;BVL;FULL;PROMO;overig;project;middel;34;3
2021-03-31;0;BVL;FULL;PROMO;tolpoort;overig;klein;11;3
2021-03-31;0;BVL;FULL;PROMO;tolpoort;project;groot;19;3
2021-03-31;0;BVL;FULL;PROMO;tolpoort;project;klein;11;3
2021-03-31;0;BVL;FULL;PROMO;tolpoort;project;middel;14;3
2021-03-31;0;BVL;FULL;PROMO;vitrine;geschenkactie;groot;77;3
2021-03-31;0;BVL;FULL;PROMO;vitrine;geschenkactie;klein;12;3
2021-03-31;0;BVL;FULL;PROMO;vitrine;geschenkactie;middel;25;3
2021-03-31;0;BVL;FULL;PROMO;vitrine;project;groot;1325;3
2021-03-31;0;BVL;FULL;PROMO;vitrine;project;klein;50;3
2021-03-31;0;BVL;FULL;PROMO;vitrine;project;middel;468;3
2021-03-31;0;BVL;FULL;SPONSOR;gratis maanden;Gratis maanden;groot;2015;3
2021-03-31;0;BVL;FULL;SPONSOR;gratis maanden;Gratis maanden;klein;134;3
2021-03-31;0;BVL;FULL;SPONSOR;gratis maanden;Gratis maanden;middel;1095;3
2021-03-31;0;BVL;PLUS;BASE;korting;klantendienst;groot;145;3
2021-03-31;0;BVL;PLUS;BASE;korting;klantendienst;klein;37;3
2021-03-31;0;BVL;PLUS;BASE;korting;klantendienst;middel;77;3
2021-03-31;0;BVL;PLUS;BASE;tolpoort;project;groot;63;3
2021-03-31;0;BVL;PLUS;BASE;tolpoort;project;klein;16;3
2021-03-31;0;BVL;PLUS;BASE;tolpoort;project;middel;30;3
2021-03-31;0;BVL;PLUS;BASE;vitrine;project;groot;185;3
2021-03-31;0;BVL;PLUS;BASE;vitrine;project;klein;36;3
2021-03-31;0;BVL;PLUS;BASE;vitrine;project;middel;106;3
2021-03-31;0;BVL;PLUS;FREE;gratis maanden;Gratis maanden;klein;345;3
2021-03-31;0;BVL;PLUS;FREE;gratis maanden;Gratis maanden;middel;554;3
2021-03-31;0;BVL;PLUS;FREE;vitrine;project;klein;33;3
2021-03-31;0;BVL;PLUS;PROMO;korting;klantendienst;groot;60;3
2021-03-31;0;BVL;PLUS;PROMO;korting;klantendienst;klein;10;3
2021-03-31;0;BVL;PLUS;PROMO;korting;klantendienst;middel;21;3
2021-03-31;0;BVL;PLUS;PROMO;korting;open comm;groot;84;3
2021-03-31;0;BVL;PLUS;PROMO;korting;open comm;klein;25;3
2021-03-31;0;BVL;PLUS;PROMO;korting;open comm;middel;50;3
2021-03-31;0;BVL;PLUS;PROMO;korting;project;groot;56;3
2021-03-31;0;BVL;PLUS;PROMO;korting;project;klein;13;3
2021-03-31;0;BVL;PLUS;PROMO;korting;project;middel;33;3
2021-03-31;0;BVL;PLUS;PROMO;overig;overig;groot;64;3
2021-03-31;0;BVL;PLUS;PROMO;overig;overig;klein;24;3
2021-03-31;0;BVL;PLUS;PROMO;overig;overig;middel;32;3
2021-03-31;0;BVL;PLUS;PROMO;overig;project;klein;11;3
2021-03-31;0;BVL;PLUS;PROMO;overig;project;middel;12;3
2021-03-31;0;BVL;PLUS;PROMO;stunt;1week1euro;klein;17;3
2021-03-31;0;BVL;PLUS;PROMO;tolpoort;project;groot;181;3
2021-03-31;0;BVL;PLUS;PROMO;tolpoort;project;klein;18;3
2021-03-31;0;BVL;PLUS;PROMO;tolpoort;project;middel;114;3
2021-03-31;0;BVL;PLUS;PROMO;tolpoort;tolpoort;groot;638;3
2021-03-31;0;BVL;PLUS;PROMO;tolpoort;tolpoort;klein;181;3
2021-03-31;0;BVL;PLUS;PROMO;tolpoort;tolpoort;middel;406;3
2021-03-31;0;BVL;PLUS;PROMO;vitrine;project;groot;495;3
2021-03-31;0;BVL;PLUS;PROMO;vitrine;project;klein;81;3
2021-03-31;0;BVL;PLUS;PROMO;vitrine;project;middel;235;3
2021-03-31;0;BVL;PLUS;STUNT;gratis maanden;Gratis maanden;klein;31;3
2021-03-31;0;BVL;PLUS;STUNT;tolpoort;tolpoort;groot;600;3
2021-03-31;0;BVL;PLUS;STUNT;tolpoort;tolpoort;klein;197;3
2021-03-31;0;BVL;PLUS;STUNT;tolpoort;tolpoort;middel;330;3
2021-03-31;0;BVL;ZADI;BASE;korting;klantendienst;groot;511;3
2021-03-31;0;BVL;ZADI;BASE;korting;klantendienst;klein;27;3
2021-03-31;0;BVL;ZADI;BASE;korting;klantendienst;middel;311;3
2021-03-31;0;BVL;ZADI;BASE;korting;overig;groot;150;3
2021-03-31;0;BVL;ZADI;BASE;korting;overig;klein;21;3
2021-03-31;0;BVL;ZADI;BASE;korting;overig;middel;109;3
2021-03-31;0;BVL;ZADI;BASE;vitrine;project;groot;227;3
2021-03-31;0;BVL;ZADI;BASE;vitrine;project;klein;30;3
2021-03-31;0;BVL;ZADI;BASE;vitrine;project;middel;81;3
2021-03-31;0;BVL;ZADI;FREE;korting;klantendienst;middel;12;3
2021-03-31;0;BVL;ZADI;PROMO;geschenk;geschenkactie;groot;93;3
2021-03-31;0;BVL;ZADI;PROMO;geschenk;geschenkactie;klein;21;3
2021-03-31;0;BVL;ZADI;PROMO;geschenk;geschenkactie;middel;54;3
2021-03-31;0;BVL;ZADI;PROMO;gratis maanden;Gratis maanden;klein;25;3
2021-03-31;0;BVL;ZADI;PROMO;gratis maanden;Gratis maanden;middel;450;3
2021-03-31;0;BVL;ZADI;PROMO;koppelverkoop;koppelverkoop;groot;47;3
2021-03-31;0;BVL;ZADI;PROMO;koppelverkoop;koppelverkoop;klein;16;3
2021-03-31;0;BVL;ZADI;PROMO;koppelverkoop;koppelverkoop;middel;34;3
2021-03-31;0;BVL;ZADI;PROMO;koppelverkoop;open comm;groot;68;3
2021-03-31;0;BVL;ZADI;PROMO;koppelverkoop;open comm;klein;20;3
2021-03-31;0;BVL;ZADI;PROMO;koppelverkoop;open comm;middel;39;3
2021-03-31;0;BVL;ZADI;PROMO;koppelverkoop;project;klein;26;3
2021-03-31;0;BVL;ZADI;PROMO;korting;dm;groot;180;3
2021-03-31;0;BVL;ZADI;PROMO;korting;dm;klein;24;3
2021-03-31;0;BVL;ZADI;PROMO;korting;dm;middel;100;3
2021-03-31;0;BVL;ZADI;PROMO;korting;klantendienst;groot;253;3
2021-03-31;0;BVL;ZADI;PROMO;korting;klantendienst;klein;26;3
2021-03-31;0;BVL;ZADI;PROMO;korting;klantendienst;middel;160;3
2021-03-31;0;BVL;ZADI;PROMO;korting;mailing;groot;76;3
2021-03-31;0;BVL;ZADI;PROMO;korting;mailing;klein;19;3
2021-03-31;0;BVL;ZADI;PROMO;korting;mailing;middel;42;3
2021-03-31;0;BVL;ZADI;PROMO;korting;open comm;groot;149;3
2021-03-31;0;BVL;ZADI;PROMO;korting;open comm;klein;32;3
2021-03-31;0;BVL;ZADI;PROMO;korting;open comm;middel;87;3
2021-03-31;0;BVL;ZADI;PROMO;korting;overig;groot;17;3
2021-03-31;0;BVL;ZADI;PROMO;korting;overig;klein;10;3
2021-03-31;0;BVL;ZADI;PROMO;korting;overig;middel;14;3
2021-03-31;0;BVL;ZADI;PROMO;korting;project;groot;186;3
2021-03-31;0;BVL;ZADI;PROMO;korting;project;klein;34;3
2021-03-31;0;BVL;ZADI;PROMO;korting;project;middel;90;3
2021-03-31;0;BVL;ZADI;PROMO;korting;winback;groot;50;3
2021-03-31;0;BVL;ZADI;PROMO;korting;winback;klein;17;3
2021-03-31;0;BVL;ZADI;PROMO;korting;winback;middel;31;3
2021-03-31;0;BVL;ZADI;PROMO;overig;mailing;klein;17;3
2021-03-31;0;BVL;ZADI;PROMO;overig;open comm;groot;46;3
2021-03-31;0;BVL;ZADI;PROMO;overig;open comm;klein;23;3
2021-03-31;0;BVL;ZADI;PROMO;overig;open comm;middel;40;3
2021-03-31;0;BVL;ZADI;PROMO;overig;overig;groot;532;3
2021-03-31;0;BVL;ZADI;PROMO;overig;overig;klein;15;3
2021-03-31;0;BVL;ZADI;PROMO;overig;overig;middel;168;3
2021-03-31;0;BVL;ZADI;PROMO;overig;project;groot;190;3
2021-03-31;0;BVL;ZADI;PROMO;overig;project;klein;25;3
2021-03-31;0;BVL;ZADI;PROMO;overig;project;middel;79;3
2021-03-31;0;BVL;ZADI;PROMO;stunt;1week1euro;groot;1163;3
2021-03-31;0;BVL;ZADI;PROMO;stunt;1week1euro;klein;18;3
2021-03-31;0;BVL;ZADI;PROMO;stunt;1week1euro;middel;615;3
2021-03-31;0;BVL;ZADI;PROMO;tolpoort;mailing;groot;20;3
2021-03-31;0;BVL;ZADI;PROMO;tolpoort;mailing;klein;10;3
2021-03-31;0;BVL;ZADI;PROMO;tolpoort;mailing;middel;15;3
2021-03-31;0;BVL;ZADI;PROMO;tolpoort;project;groot;73;3
2021-03-31;0;BVL;ZADI;PROMO;tolpoort;project;klein;27;3
2021-03-31;0;BVL;ZADI;PROMO;tolpoort;project;middel;51;3
2021-03-31;0;BVL;ZADI;PROMO;tolpoort;tolpoort;groot;709;3
2021-03-31;0;BVL;ZADI;PROMO;tolpoort;tolpoort;klein;147;3
2021-03-31;0;BVL;ZADI;PROMO;tolpoort;tolpoort;middel;416;3
2021-03-31;0;BVL;ZADI;PROMO;vitrine;geschenkactie;klein;16;3
2021-03-31;0;BVL;ZADI;PROMO;vitrine;project;groot;585;3
2021-03-31;0;BVL;ZADI;PROMO;vitrine;project;klein;44;3
2021-03-31;0;BVL;ZADI;PROMO;vitrine;project;middel;292;3
2021-03-31;0;BVL;ZADI;SPONSOR;gratis maanden;Gratis maanden;groot;598;3
2021-03-31;0;BVL;ZADI;SPONSOR;gratis maanden;Gratis maanden;klein;60;3
2021-03-31;0;BVL;ZADI;SPONSOR;gratis maanden;Gratis maanden;middel;308;3
2021-03-31;0;BVL;ZADI;STUNT;stunt;1week1euro;groot;942;3
2021-03-31;0;BVL;ZADI;STUNT;stunt;1week1euro;klein;300;3
2021-03-31;0;BVL;ZADI;STUNT;stunt;1week1euro;middel;796;3
2021-03-31;0;BVL;ZADI;STUNT;tolpoort;tolpoort;groot;348;3
2021-03-31;0;BVL;ZADI;STUNT;tolpoort;tolpoort;klein;62;3
2021-03-31;0;BVL;ZADI;STUNT;tolpoort;tolpoort;middel;136;3
2021-03-31;0;DS;DIGI;BASE;korting;klantendienst;groot;1640;3
2021-03-31;0;DS;DIGI;BASE;korting;klantendienst;klein;183;3
2021-03-31;0;DS;DIGI;BASE;korting;klantendienst;middel;1088;3
2021-03-31;0;DS;DIGI;BASE;korting;open comm;groot;21;3
2021-03-31;0;DS;DIGI;BASE;korting;open comm;klein;10;3
2021-03-31;0;DS;DIGI;BASE;korting;open comm;middel;12;3
2021-03-31;0;DS;DIGI;BASE;korting;project;groot;1350;3
2021-03-31;0;DS;DIGI;BASE;korting;project;klein;177;3
2021-03-31;0;DS;DIGI;BASE;korting;project;middel;859;3
2021-03-31;0;DS;DIGI;BASE;korting;student;klein;12;3
2021-03-31;0;DS;DIGI;BASE;vitrine;overig;groot;131;3
2021-03-31;0;DS;DIGI;BASE;vitrine;overig;klein;19;3
2021-03-31;0;DS;DIGI;BASE;vitrine;overig;middel;72;3
2021-03-31;0;DS;DIGI;BASE;vitrine;project;groot;817;3
2021-03-31;0;DS;DIGI;BASE;vitrine;project;klein;124;3
2021-03-31;0;DS;DIGI;BASE;vitrine;project;middel;417;3
2021-03-31;0;DS;DIGI;FREE;gratis maanden;Gratis maanden;klein;25;3
2021-03-31;0;DS;DIGI;PROMO;koppelverkoop;koppelverkoop;groot;165;3
2021-03-31;0;DS;DIGI;PROMO;koppelverkoop;koppelverkoop;klein;20;3
2021-03-31;0;DS;DIGI;PROMO;koppelverkoop;koppelverkoop;middel;75;3
2021-03-31;0;DS;DIGI;PROMO;koppelverkoop;open comm;groot;230;3
2021-03-31;0;DS;DIGI;PROMO;koppelverkoop;open comm;klein;38;3
2021-03-31;0;DS;DIGI;PROMO;koppelverkoop;open comm;middel;105;3
2021-03-31;0;DS;DIGI;PROMO;korting;content;groot;471;3
2021-03-31;0;DS;DIGI;PROMO;korting;content;klein;92;3
2021-03-31;0;DS;DIGI;PROMO;korting;content;middel;257;3
2021-03-31;0;DS;DIGI;PROMO;korting;klantendienst;groot;679;3
2021-03-31;0;DS;DIGI;PROMO;korting;klantendienst;klein;65;3
2021-03-31;0;DS;DIGI;PROMO;korting;klantendienst;middel;393;3
2021-03-31;0;DS;DIGI;PROMO;korting;mailing;groot;93;3
2021-03-31;0;DS;DIGI;PROMO;korting;mailing;klein;23;3
2021-03-31;0;DS;DIGI;PROMO;korting;mailing;middel;67;3
2021-03-31;0;DS;DIGI;PROMO;korting;open comm;groot;89;3
2021-03-31;0;DS;DIGI;PROMO;korting;open comm;klein;10;3
2021-03-31;0;DS;DIGI;PROMO;korting;open comm;middel;26;3
2021-03-31;0;DS;DIGI;PROMO;korting;overig;groot;125;3
2021-03-31;0;DS;DIGI;PROMO;korting;overig;klein;13;3
2021-03-31;0;DS;DIGI;PROMO;korting;overig;middel;39;3
2021-03-31;0;DS;DIGI;PROMO;korting;project;groot;601;3
2021-03-31;0;DS;DIGI;PROMO;korting;project;klein;55;3
2021-03-31;0;DS;DIGI;PROMO;korting;project;middel;248;3
2021-03-31;0;DS;DIGI;PROMO;korting;student;groot;150;3
2021-03-31;0;DS;DIGI;PROMO;korting;student;klein;19;3
2021-03-31;0;DS;DIGI;PROMO;korting;student;middel;66;3
2021-03-31;0;DS;DIGI;PROMO;korting;winback;groot;76;3
2021-03-31;0;DS;DIGI;PROMO;korting;winback;klein;21;3
2021-03-31;0;DS;DIGI;PROMO;korting;winback;middel;48;3
2021-03-31;0;DS;DIGI;PROMO;overig;overig;groot;3916;3
2021-03-31;0;DS;DIGI;PROMO;overig;overig;klein;913;3
2021-03-31;0;DS;DIGI;PROMO;overig;overig;middel;2069;3
2021-03-31;0;DS;DIGI;PROMO;tolpoort;overig;groot;76;3
2021-03-31;0;DS;DIGI;PROMO;tolpoort;overig;klein;14;3
2021-03-31;0;DS;DIGI;PROMO;tolpoort;overig;middel;24;3
2021-03-31;0;DS;DIGI;PROMO;tolpoort;project;klein;21;3
2021-03-31;0;DS;DIGI;PROMO;tolpoort;tolpoort;groot;123;3
2021-03-31;0;DS;DIGI;PROMO;tolpoort;tolpoort;klein;25;3
2021-03-31;0;DS;DIGI;PROMO;tolpoort;tolpoort;middel;61;3
2021-03-31;0;DS;DIGI;PROMO;vitrine;overig;groot;79;3
2021-03-31;0;DS;DIGI;PROMO;vitrine;overig;klein;19;3
2021-03-31;0;DS;DIGI;PROMO;vitrine;overig;middel;48;3
2021-03-31;0;DS;DIGI;PROMO;vitrine;project;groot;1295;3
2021-03-31;0;DS;DIGI;PROMO;vitrine;project;klein;110;3
2021-03-31;0;DS;DIGI;PROMO;vitrine;project;middel;628;3
2021-03-31;0;DS;DIGI;SPONSOR;korting;project;groot;30;3
2021-03-31;0;DS;DIGI;SPONSOR;korting;project;klein;12;3
2021-03-31;0;DS;DIGI;SPONSOR;korting;project;middel;16;3
2021-03-31;0;DS;DIGI;SPONSOR;korting;student;klein;12;3
2021-03-31;0;DS;DIGI;STUNT;korting;klantendienst;groot;522;3
2021-03-31;0;DS;DIGI;STUNT;korting;klantendienst;klein;14;3
2021-03-31;0;DS;DIGI;STUNT;korting;klantendienst;middel;29;3
2021-03-31;0;DS;DIGI;STUNT;korting;mailing;klein;105;3
2021-03-31;0;DS;DIGI;STUNT;korting;open comm;groot;1470;3
2021-03-31;0;DS;DIGI;STUNT;korting;open comm;klein;109;3
2021-03-31;0;DS;DIGI;STUNT;korting;open comm;middel;414;3
2021-03-31;0;DS;DIGI;STUNT;korting;overig;groot;275;3
2021-03-31;0;DS;DIGI;STUNT;korting;overig;klein;30;3
2021-03-31;0;DS;DIGI;STUNT;korting;overig;middel;84;3
2021-03-31;0;DS;DIGI;STUNT;korting;project;groot;443;3
2021-03-31;0;DS;DIGI;STUNT;korting;project;klein;30;3
2021-03-31;0;DS;DIGI;STUNT;korting;project;middel;345;3
2021-03-31;0;DS;DIGI;STUNT;tolpoort;project;groot;5000;3
2021-03-31;0;DS;DIGI;STUNT;tolpoort;project;klein;189;3
2021-03-31;0;DS;DIGI;STUNT;tolpoort;project;middel;1327;3
2021-03-31;0;DS;DIGI;STUNT;tolpoort;tolpoort;groot;946;3
2021-03-31;0;DS;DIGI;STUNT;tolpoort;tolpoort;klein;66;3
2021-03-31;0;DS;DIGI;STUNT;tolpoort;tolpoort;middel;477;3
2021-03-31;0;DS;DIGI;STUNT;vitrine;overig;groot;235;3
2021-03-31;0;DS;DIGI;STUNT;vitrine;overig;klein;15;3
2021-03-31;0;DS;DIGI;STUNT;vitrine;overig;middel;159;3
2021-03-31;0;DS;DIGI;STUNT;vitrine;project;groot;1967;3
2021-03-31;0;DS;DIGI;STUNT;vitrine;project;klein;157;3
2021-03-31;0;DS;DIGI;STUNT;vitrine;project;middel;638;3
2021-03-31;0;DS;FRACTIONS;BASE;korting;klantendienst;groot;299;3
2021-03-31;0;DS;FRACTIONS;BASE;korting;klantendienst;klein;68;3
2021-03-31;0;DS;FRACTIONS;BASE;korting;klantendienst;middel;178;3
2021-03-31;0;DS;FRACTIONS;BASE;korting;open comm;klein;12;3
2021-03-31;0;DS;FRACTIONS;BASE;korting;project;groot;471;3
2021-03-31;0;DS;FRACTIONS;BASE;korting;project;klein;53;3
2021-03-31;0;DS;FRACTIONS;BASE;korting;project;middel;281;3
2021-03-31;0;DS;FRACTIONS;BASE;vitrine;overig;groot;15;3
2021-03-31;0;DS;FRACTIONS;BASE;vitrine;project;groot;813;3
2021-03-31;0;DS;FRACTIONS;BASE;vitrine;project;klein;70;3
2021-03-31;0;DS;FRACTIONS;BASE;vitrine;project;middel;344;3
2021-03-31;0;DS;FRACTIONS;None;korting;klantendienst;klein;29;3
2021-03-31;0;DS;FRACTIONS;None;korting;winback;klein;10;3
2021-03-31;0;DS;FRACTIONS;PROMO;geschenk;geschenkactie;groot;182;3
2021-03-31;0;DS;FRACTIONS;PROMO;geschenk;geschenkactie;klein;30;3
2021-03-31;0;DS;FRACTIONS;PROMO;geschenk;geschenkactie;middel;80;3
2021-03-31;0;DS;FRACTIONS;PROMO;gratis maanden;Gratis maanden;klein;16;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;klantendienst;groot;135;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;klantendienst;klein;24;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;klantendienst;middel;76;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;mailing;groot;28;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;mailing;klein;14;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;mailing;middel;21;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;overig;middel;10;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;project;groot;4049;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;project;klein;62;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;project;middel;1473;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;student;groot;336;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;student;klein;39;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;student;middel;168;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;winback;groot;171;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;winback;klein;28;3
2021-03-31;0;DS;FRACTIONS;PROMO;korting;winback;middel;73;3
2021-03-31;0;DS;FRACTIONS;PROMO;vitrine;overig;klein;15;3
2021-03-31;0;DS;FRACTIONS;PROMO;vitrine;project;groot;483;3
2021-03-31;0;DS;FRACTIONS;PROMO;vitrine;project;klein;96;3
2021-03-31;0;DS;FRACTIONS;PROMO;vitrine;project;middel;218;3
2021-03-31;0;DS;FRACTIONS;STUNT;vitrine;project;groot;406;3
2021-03-31;0;DS;FRACTIONS;STUNT;vitrine;project;klein;50;3
2021-03-31;0;DS;FRACTIONS;STUNT;vitrine;project;middel;150;3
2021-03-31;0;DS;FULL;BASE;korting;klantendienst;groot;1249;3
2021-03-31;0;DS;FULL;BASE;korting;klantendienst;klein;70;3
2021-03-31;0;DS;FULL;BASE;korting;klantendienst;middel;640;3
2021-03-31;0;DS;FULL;BASE;korting;open comm;klein;12;3
2021-03-31;0;DS;FULL;BASE;korting;open comm;middel;15;3
2021-03-31;0;DS;FULL;BASE;korting;overig;klein;10;3
2021-03-31;0;DS;FULL;BASE;korting;project;groot;2749;3
2021-03-31;0;DS;FULL;BASE;korting;project;klein;171;3
2021-03-31;0;DS;FULL;BASE;korting;project;middel;1835;3
2021-03-31;0;DS;FULL;BASE;korting;student;klein;12;3
2021-03-31;0;DS;FULL;BASE;korting;winback;klein;10;3
2021-03-31;0;DS;FULL;BASE;korting;winback;middel;16;3
2021-03-31;0;DS;FULL;BASE;vitrine;overig;groot;91;3
2021-03-31;0;DS;FULL;BASE;vitrine;overig;klein;15;3
2021-03-31;0;DS;FULL;BASE;vitrine;overig;middel;31;3
2021-03-31;0;DS;FULL;BASE;vitrine;project;groot;554;3
2021-03-31;0;DS;FULL;BASE;vitrine;project;klein;183;3
2021-03-31;0;DS;FULL;BASE;vitrine;project;middel;332;3
2021-03-31;0;DS;FULL;None;korting;open comm;klein;12;3
2021-03-31;0;DS;FULL;PROMO;geschenk;geschenkactie;groot;684;3
2021-03-31;0;DS;FULL;PROMO;geschenk;geschenkactie;klein;59;3
2021-03-31;0;DS;FULL;PROMO;geschenk;geschenkactie;middel;254;3
2021-03-31;0;DS;FULL;PROMO;gratis maanden;Gratis maanden;groot;410;3
2021-03-31;0;DS;FULL;PROMO;gratis maanden;Gratis maanden;klein;94;3
2021-03-31;0;DS;FULL;PROMO;gratis maanden;Gratis maanden;middel;234;3
2021-03-31;0;DS;FULL;PROMO;gratis maanden;mailing;groot;72;3
2021-03-31;0;DS;FULL;PROMO;gratis maanden;mailing;klein;21;3
2021-03-31;0;DS;FULL;PROMO;gratis maanden;mailing;middel;48;3
2021-03-31;0;DS;FULL;PROMO;koppelverkoop;koppelverkoop;groot;479;3
2021-03-31;0;DS;FULL;PROMO;koppelverkoop;koppelverkoop;klein;25;3
2021-03-31;0;DS;FULL;PROMO;koppelverkoop;koppelverkoop;middel;170;3
2021-03-31;0;DS;FULL;PROMO;koppelverkoop;open comm;groot;529;3
2021-03-31;0;DS;FULL;PROMO;koppelverkoop;open comm;klein;60;3
2021-03-31;0;DS;FULL;PROMO;koppelverkoop;open comm;middel;312;3
2021-03-31;0;DS;FULL;PROMO;korting;content;groot;1103;3
2021-03-31;0;DS;FULL;PROMO;korting;content;klein;103;3
2021-03-31;0;DS;FULL;PROMO;korting;content;middel;446;3
2021-03-31;0;DS;FULL;PROMO;korting;klantendienst;groot;1150;3
2021-03-31;0;DS;FULL;PROMO;korting;klantendienst;klein;112;3
2021-03-31;0;DS;FULL;PROMO;korting;klantendienst;middel;394;3
2021-03-31;0;DS;FULL;PROMO;korting;mailing;groot;1509;3
2021-03-31;0;DS;FULL;PROMO;korting;mailing;klein;134;3
2021-03-31;0;DS;FULL;PROMO;korting;mailing;middel;475;3
2021-03-31;0;DS;FULL;PROMO;korting;open comm;groot;495;3
2021-03-31;0;DS;FULL;PROMO;korting;open comm;klein;23;3
2021-03-31;0;DS;FULL;PROMO;korting;open comm;middel;186;3
2021-03-31;0;DS;FULL;PROMO;korting;overig;groot;734;3
2021-03-31;0;DS;FULL;PROMO;korting;overig;klein;40;3
2021-03-31;0;DS;FULL;PROMO;korting;overig;middel;182;3
2021-03-31;0;DS;FULL;PROMO;korting;project;groot;3137;3
2021-03-31;0;DS;FULL;PROMO;korting;project;klein;555;3
2021-03-31;0;DS;FULL;PROMO;korting;project;middel;1538;3
2021-03-31;0;DS;FULL;PROMO;korting;student;groot;1033;3
2021-03-31;0;DS;FULL;PROMO;korting;student;klein;62;3
2021-03-31;0;DS;FULL;PROMO;korting;student;middel;420;3
2021-03-31;0;DS;FULL;PROMO;korting;winback;groot;1268;3
2021-03-31;0;DS;FULL;PROMO;korting;winback;klein;156;3
2021-03-31;0;DS;FULL;PROMO;korting;winback;middel;688;3
2021-03-31;0;DS;FULL;PROMO;overig;student;groot;204;3
2021-03-31;0;DS;FULL;PROMO;overig;student;klein;59;3
2021-03-31;0;DS;FULL;PROMO;overig;student;middel;126;3
2021-03-31;0;DS;FULL;PROMO;stunt;open comm;groot;156;3
2021-03-31;0;DS;FULL;PROMO;stunt;open comm;klein;15;3
2021-03-31;0;DS;FULL;PROMO;stunt;open comm;middel;118;3
2021-03-31;0;DS;FULL;PROMO;stunt;project;groot;61;3
2021-03-31;0;DS;FULL;PROMO;stunt;project;klein;17;3
2021-03-31;0;DS;FULL;PROMO;stunt;project;middel;51;3
2021-03-31;0;DS;FULL;PROMO;tolpoort;overig;groot;80;3
2021-03-31;0;DS;FULL;PROMO;tolpoort;overig;klein;14;3
2021-03-31;0;DS;FULL;PROMO;tolpoort;overig;middel;46;3
2021-03-31;0;DS;FULL;PROMO;tolpoort;project;groot;20;3
2021-03-31;0;DS;FULL;PROMO;tolpoort;project;klein;10;3
2021-03-31;0;DS;FULL;PROMO;tolpoort;project;middel;14;3
2021-03-31;0;DS;FULL;PROMO;tolpoort;tolpoort;groot;115;3
2021-03-31;0;DS;FULL;PROMO;tolpoort;tolpoort;klein;22;3
2021-03-31;0;DS;FULL;PROMO;tolpoort;tolpoort;middel;59;3
2021-03-31;0;DS;FULL;PROMO;vitrine;geschenkactie;groot;102;3
