brand;print;subscr_type;pricecat;Date;forecast;currentcheck;newcheck;inflow_transformers;inflow_switchers;churncheck;trans_outflow;switcher_outflow;nettosaldo;churnpercentage
DS;Digi;DIGI;STUDENTS;2021-05-31;0;165.0;7;0;6;2;0;0;0.0;0.013072
DS;Digi;DIGI;STUDENTS;2021-06-30;0;174.0;6;1;4;2;0;0;0.0;0.012121
DS;Digi;DIGI;STUDENTS;2021-07-31;1;168.0;5;0;0;11;0;0;6.0;0.063218
DS;Digi;DIGI;STUDENTS;2021-08-31;1;167.0;7;0;0;8;0;0;1.0;0.047619
DS;Digi;DIGI;STUDENTS;2021-09-30;1;176.0;12;0;0;3;0;0;-9.0;0.017964
DS;Digi;DIGI;STUDENTS;2021-10-31;1;195.0;21;0;0;2;0;0;-19.0;0.011364
DS;Digi;DIGI;STUDENTS;2021-11-30;1;199.0;12;0;0;8;0;0;-4.0;0.041026
DS;Digi;DIGI;STUDENTS;2021-12-31;1;204.0;12;0;0;7;0;0;-5.0;0.035176
DS;Digi;DIGI;STUDENTS;2022-01-31;1;211.0;8;0;0;1;0;0;-7.0;0.004902
DS;Digi;DIGI;STUDENTS;2022-02-28;1;220.0;12;0;0;3;0;0;-9.0;0.014218
DS;Digi;DIGI;STUDENTS;2022-03-31;1;230.0;12;0;0;2;0;0;-10.0;0.009091
DS;Digi;DIGI;STUDENTS;2022-04-30;1;237.0;9;0;0;2;0;0;-7.0;0.008696
DS;Digi;DIGI;STUDENTS;2022-05-31;1;242.0;8;0;0;3;0;0;-5.0;0.012658
DS;Digi;DIGI;STUDENTS;2022-06-30;1;245.0;8;0;0;5;0;0;-3.0;0.020661
DS;Digi;DIGI;STUDENTS;2022-07-31;1;242.0;7;0;0;10;0;0;3.0;0.040816
DS;Digi;DIGI;STUDENTS;2022-08-31;1;246.0;9;0;0;5;0;0;-4.0;0.020661
DS;Digi;DIGI;STUDENTS;2022-09-30;1;255.0;14;0;0;5;0;0;-9.0;0.020325
DS;Digi;DIGI;STUDENTS;2022-10-31;1;275.0;23;0;0;3;0;0;-20.0;0.011765
DS;Digi;DIGI;STUDENTS;2022-11-30;1;284.0;14;0;0;5;0;0;-9.0;0.018182
DS;Digi;DIGI;STUDENTS;2022-12-31;1;293.0;14;0;0;5;0;0;-9.0;0.017606
DS;Digi;DIGI;STUNT;2015-01-31;0;77.0;85;0;0;6;59;1;0.0;0.0
DS;Digi;DIGI;STUNT;2015-02-28;0;106.0;95;2;1;14;59;0;0.0;0.181818
DS;Digi;DIGI;STUNT;2015-03-31;0;106.0;91;1;0;22;63;0;0.0;0.207547
DS;Digi;DIGI;STUNT;2015-04-30;0;82.0;82;1;0;13;90;1;0.0;0.122642
DS;Digi;DIGI;STUNT;2015-05-31;0;80.0;68;1;1;18;61;1;0.0;0.219512
DS;Digi;DIGI;STUNT;2015-06-30;0;71.0;75;2;0;20;58;1;0.0;0.25
DS;Digi;DIGI;STUNT;2015-07-31;0;131.0;143;2;0;23;54;0;0.0;0.323944
DS;Digi;DIGI;STUNT;2015-08-31;0;122.0;109;0;1;42;100;1;0.0;0.320611
DS;Digi;DIGI;STUNT;2015-09-30;0;176.0;184;2;0;38;77;2;0.0;0.311475
DS;Digi;DIGI;STUNT;2015-10-31;0;206.0;211;1;0;58;133;1;0.0;0.329545
DS;Digi;DIGI;STUNT;2015-11-30;0;216.0;187;2;1;60;127;4;0.0;0.291262
DS;Digi;DIGI;STUNT;2015-12-31;0;120.0;128;0;1;67;140;3;0.0;0.310185
DS;Digi;DIGI;STUNT;2016-01-31;0;297.0;287;4;1;51;71;1;0.0;0.425
DS;Digi;DIGI;STUNT;2016-02-29;0;165.0;143;3;1;90;202;3;0.0;0.30303
DS;Digi;DIGI;STUNT;2016-03-31;0;184.0;202;0;1;55;97;0;0.0;0.333333
DS;Digi;DIGI;STUNT;2016-04-30;0;172.0;173;0;1;93;143;2;0.0;0.505435
DS;Digi;DIGI;STUNT;2016-05-31;0;253.0;257;0;1;55;90;1;0.0;0.319767
DS;Digi;DIGI;STUNT;2016-06-30;0;272.0;277;3;2;95;169;1;0.0;0.375494
DS;Digi;DIGI;STUNT;2016-07-31;0;248.0;242;1;2;87;191;0;0.0;0.319853
DS;Digi;DIGI;STUNT;2016-08-31;0;120.0;114;1;1;88;159;3;0.0;0.354839
DS;Digi;DIGI;STUNT;2016-09-30;0;111.0;109;0;0;32;87;2;0.0;0.266667
DS;Digi;DIGI;STUNT;2016-10-31;0;274.0;269;0;4;49;60;2;0.0;0.441441
DS;Digi;DIGI;STUNT;2016-11-30;0;110.0;110;1;1;40;233;2;0.0;0.145985
DS;Digi;DIGI;STUNT;2016-12-31;0;54.0;64;0;1;22;91;2;0.0;0.2
DS;Digi;DIGI;STUNT;2017-01-31;0;49.0;48;0;1;24;37;1;0.0;0.444444
DS;Digi;DIGI;STUNT;2017-02-28;0;41.0;41;0;0;10;38;0;0.0;0.204082
DS;Digi;DIGI;STUNT;2017-03-31;0;64.0;66;0;0;7;33;1;0.0;0.170732
DS;Digi;DIGI;STUNT;2017-04-30;0;79.0;72;0;3;14;48;2;0.0;0.21875
DS;Digi;DIGI;STUNT;2017-05-31;0;53.0;54;0;1;8;71;0;0.0;0.101266
DS;Digi;DIGI;STUNT;2017-06-30;0;48.0;48;0;0;11;44;0;0.0;0.207547
DS;Digi;DIGI;STUNT;2017-07-31;0;89.0;87;0;0;18;31;0;0.0;0.375
DS;Digi;DIGI;STUNT;2017-08-31;0;215.0;212;2;1;14;74;0;0.0;0.157303
DS;Digi;DIGI;STUNT;2017-09-30;0;132.0;136;0;0;32;191;0;0.0;0.148837
DS;Digi;DIGI;STUNT;2017-10-31;0;161.0;158;0;1;7;122;0;0.0;0.05303
DS;Digi;DIGI;STUNT;2017-11-30;0;181.0;181;0;1;27;135;0;0.0;0.167702
DS;Digi;DIGI;STUNT;2017-12-31;0;157.0;157;0;0;27;160;0;0.0;0.149171
DS;Digi;DIGI;STUNT;2018-01-31;0;176.0;180;0;2;18;137;1;0.0;0.11465
DS;Digi;DIGI;STUNT;2018-02-28;0;125.0;129;0;1;24;155;2;0.0;0.136364
DS;Digi;DIGI;STUNT;2018-03-31;0;126.0;137;0;1;20;129;0;0.0;0.16
DS;Digi;DIGI;STUNT;2018-04-30;0;88.0;78;0;0;24;99;0;0.0;0.190476
DS;Digi;DIGI;STUNT;2018-05-31;0;109.0;110;0;1;9;68;0;0.0;0.102273
DS;Digi;DIGI;STUNT;2018-06-30;0;176.0;171;0;1;22;94;1;0.0;0.201835
DS;Digi;DIGI;STUNT;2018-07-31;0;97.0;101;0;0;22;146;1;0.0;0.125
DS;Digi;DIGI;STUNT;2018-08-31;0;164.0;160;0;1;27;76;0;0.0;0.278351
DS;Digi;DIGI;STUNT;2018-09-30;0;123.0;123;0;0;19;146;0;0.0;0.115854
DS;Digi;DIGI;STUNT;2018-10-31;0;167.0;168;1;2;7;114;2;0.0;0.056911
DS;Digi;DIGI;STUNT;2018-11-30;0;138.0;131;0;4;23;146;1;0.0;0.137725
DS;Digi;DIGI;STUNT;2018-12-31;0;157.0;153;0;1;15;122;0;0.0;0.108696
DS;Digi;DIGI;STUNT;2019-01-31;0;125.0;125;0;1;12;145;0;0.0;0.076433
DS;Digi;DIGI;STUNT;2019-02-28;0;69.0;64;0;1;16;105;0;0.0;0.128
DS;Digi;DIGI;STUNT;2019-03-31;0;50.0;49;0;1;16;49;0;0.0;0.231884
DS;Digi;DIGI;STUNT;2019-04-30;0;42.0;41;0;1;20;30;0;0.0;0.4
DS;Digi;DIGI;STUNT;2019-05-31;0;179.0;193;0;5;15;28;0;0.0;0.357143
DS;Digi;DIGI;STUNT;2019-06-30;0;329.0;303;0;6;27;151;2;0.0;0.150838
DS;Digi;DIGI;STUNT;2019-07-31;0;185.0;193;0;3;33;296;1;0.0;0.100304
DS;Digi;DIGI;STUNT;2019-08-31;0;256.0;252;0;2;19;194;0;0.0;0.102703
DS;Digi;DIGI;STUNT;2019-09-30;0;235.0;227;0;3;30;207;1;0.0;0.117188
DS;Digi;DIGI;STUNT;2019-10-31;0;269.0;263;1;8;38;193;1;0.0;0.161702
DS;Digi;DIGI;STUNT;2019-11-30;0;277.0;265;3;9;29;241;1;0.0;0.107807
DS;Digi;DIGI;STUNT;2019-12-31;0;409.0;250;5;9;30;91;2;0.0;0.108303
DS;Digi;DIGI;STUNT;2020-01-31;0;466.0;289;2;2;59;185;2;0.0;0.144254
DS;Digi;DIGI;STUNT;2020-02-29;0;282.0;257;4;8;190;255;9;0.0;0.407725
DS;Digi;DIGI;STUNT;2020-03-31;0;1176.0;1085;4;8;63;92;3;0.0;0.223404
DS;Digi;DIGI;STUNT;2020-04-30;0;2021.0;1171;1;2;64;290;2;0.0;0.054422
DS;Digi;DIGI;STUNT;2020-05-31;0;1695.0;434;0;2;131;699;7;0.0;0.064819
DS;Digi;DIGI;STUNT;2020-06-30;0;757.0;241;2;4;74;1093;6;0.0;0.043658
DS;Digi;DIGI;STUNT;2020-07-31;0;269.0;278;0;2;43;685;4;0.0;0.056803
DS;Digi;DIGI;STUNT;2020-08-31;0;216.0;222;1;2;20;262;1;0.0;0.074349
DS;Digi;DIGI;STUNT;2020-09-30;0;227.0;220;1;2;16;210;0;0.0;0.074074
DS;Digi;DIGI;STUNT;2020-10-31;0;194.0;192;1;2;23;205;0;0.0;0.101322
DS;Digi;DIGI;STUNT;2020-11-30;0;200.0;192;8;4;11;183;0;0.0;0.056701
DS;Digi;DIGI;STUNT;2020-12-31;0;161.0;163;1;1;27;186;0;0.0;0.135
DS;Digi;DIGI;STUNT;2021-01-31;0;187.0;184;0;1;14;142;1;0.0;0.086957
DS;Digi;DIGI;STUNT;2021-02-28;0;153.0;147;1;2;16;177;1;0.0;0.085561
DS;Digi;DIGI;STUNT;2021-03-31;0;197.0;194;2;2;20;139;0;0.0;0.130719
DS;Digi;DIGI;STUNT;2021-04-30;0;134.0;135;1;1;18;179;0;0.0;0.091371
DS;Digi;DIGI;STUNT;2021-05-31;0;124.0;127;0;2;12;121;0;0.0;0.089552
DS;Digi;DIGI;STUNT;2021-06-30;0;80.0;86;0;1;23;113;0;0.0;0.185484
DS;Digi;DIGI;STUNT;2021-07-31;1;50.0;89;0;0;16;103;0;30.0;0.2
DS;Digi;DIGI;STUNT;2021-08-31;1;58.0;88;0;0;11;69;0;-8.0;0.22
DS;Digi;DIGI;STUNT;2021-09-30;1;63.0;88;0;0;11;72;0;-5.0;0.189655
DS;Digi;DIGI;STUNT;2021-10-31;1;72.0;89;0;2;11;71;0;-9.0;0.174603
DS;Digi;DIGI;STUNT;2021-11-30;1;85.0;88;4;3;11;71;0;-13.0;0.152778
DS;Digi;DIGI;STUNT;2021-12-31;1;93.0;89;1;1;11;72;0;-8.0;0.129412
DS;Digi;DIGI;STUNT;2022-01-31;1;99.0;88;0;0;11;71;0;-6.0;0.11828
DS;Digi;DIGI;STUNT;2022-02-28;1;100.0;88;1;1;11;72;6;-1.0;0.111111
DS;Digi;DIGI;STUNT;2022-03-31;1;109.0;89;1;1;11;71;0;-9.0;0.11
DS;Digi;DIGI;STUNT;2022-04-30;1;115.0;88;0;0;11;71;0;-6.0;0.100917
DS;Digi;DIGI;STUNT;2022-05-31;1;117.0;87;0;1;11;72;3;-2.0;0.095652
DS;Digi;DIGI;STUNT;2022-06-30;1;123.0;89;0;1;11;71;2;-6.0;0.094017
DS;Digi;DIGI;STUNT;2022-07-31;1;132.0;90;0;0;11;70;0;-9.0;0.089431
DS;Digi;DIGI;STUNT;2022-08-31;1;137.0;88;0;0;11;72;0;-5.0;0.083333
DS;Digi;DIGI;STUNT;2022-09-30;1;141.0;88;0;0;11;73;0;-4.0;0.080292
DS;Digi;DIGI;STUNT;2022-10-31;1;150.0;89;0;2;11;71;0;-9.0;0.078014
DS;Digi;DIGI;STUNT;2022-11-30;1;163.0;88;4;3;11;71;0;-13.0;0.073333
DS;Digi;DIGI;STUNT;2022-12-31;1;171.0;89;1;1;11;72;0;-8.0;0.067485
DS;Digi;DIGI;TIE_IN;2015-01-31;0;1003.0;56;1;0;57;1;1;0.0;0.0
DS;Digi;DIGI;TIE_IN;2015-02-28;0;964.0;3;1;1;38;2;3;0.0;0.037886
DS;Digi;DIGI;TIE_IN;2015-03-31;0;947.0;4;1;0;19;1;0;0.0;0.01971
DS;Digi;DIGI;TIE_IN;2015-04-30;0;934.0;5;0;0;19;0;0;0.0;0.020063
DS;Digi;DIGI;TIE_IN;2015-05-31;0;863.0;4;0;1;23;44;1;0.0;0.024625
DS;Digi;DIGI;TIE_IN;2015-06-30;0;711.0;3;0;0;62;105;1;0.0;0.071842
DS;Digi;DIGI;TIE_IN;2015-07-31;0;712.0;21;0;0;11;7;0;0.0;0.015471
DS;Digi;DIGI;TIE_IN;2015-08-31;0;710.0;17;0;0;17;1;1;0.0;0.023876
DS;Digi;DIGI;TIE_IN;2015-09-30;0;704.0;8;1;0;7;8;0;0.0;0.009859
DS;Digi;DIGI;TIE_IN;2015-10-31;0;631.0;5;0;0;28;52;2;0.0;0.039773
DS;Digi;DIGI;TIE_IN;2015-11-30;0;553.0;0;1;0;32;44;0;0.0;0.050713
DS;Digi;DIGI;TIE_IN;2015-12-31;0;416.0;2;0;0;58;82;0;0.0;0.104882
DS;Digi;DIGI;TIE_IN;2016-01-31;0;391.0;0;0;0;9;4;1;0.0;0.021635
DS;Digi;DIGI;TIE_IN;2016-02-29;0;392.0;1;0;0;9;1;0;0.0;0.023018
DS;Digi;DIGI;TIE_IN;2016-03-31;0;381.0;3;0;0;8;6;0;0.0;0.020408
DS;Digi;DIGI;TIE_IN;2016-04-30;0;342.0;4;0;0;13;29;1;0.0;0.034121
DS;Digi;DIGI;TIE_IN;2016-05-31;0;332.0;26;0;1;10;25;1;0.0;0.02924
DS;Digi;DIGI;TIE_IN;2016-06-30;0;349.0;15;6;4;3;5;0;0.0;0.009036
DS;Digi;DIGI;TIE_IN;2016-07-31;0;352.0;19;1;1;6;10;2;0.0;0.017192
DS;Digi;DIGI;TIE_IN;2016-08-31;0;369.0;20;3;2;4;3;0;0.0;0.011364
DS;Digi;DIGI;TIE_IN;2016-09-30;0;369.0;30;0;2;3;23;1;0.0;0.00813
DS;Digi;DIGI;TIE_IN;2016-10-31;0;343.0;0;0;1;5;23;4;0.0;0.01355
DS;Digi;DIGI;TIE_IN;2016-11-30;0;358.0;44;1;2;14;19;0;0.0;0.040816
DS;Digi;DIGI;TIE_IN;2016-12-31;0;296.0;15;3;3;30;50;1;0.0;0.083799
DS;Digi;DIGI;TIE_IN;2017-01-31;0;271.0;10;2;1;21;17;1;0.0;0.070946
DS;Digi;DIGI;TIE_IN;2017-02-28;0;272.0;8;2;1;8;2;0;0.0;0.02952
DS;Digi;DIGI;TIE_IN;2017-03-31;0;278.0;11;0;0;2;1;1;0.0;0.007353
DS;Digi;DIGI;TIE_IN;2017-04-30;0;286.0;8;1;1;0;2;1;0.0;0.0
DS;Digi;DIGI;TIE_IN;2017-05-31;0;281.0;1;0;1;5;2;1;0.0;0.017483
DS;Digi;DIGI;TIE_IN;2017-06-30;0;280.0;0;0;0;2;0;0;0.0;0.007117
DS;Digi;DIGI;TIE_IN;2017-07-31;0;259.0;0;0;0;6;16;0;0.0;0.021429
DS;Digi;DIGI;TIE_IN;2017-08-31;0;241.0;0;0;0;2;15;1;0.0;0.007722
DS;Digi;DIGI;TIE_IN;2017-09-30;0;234.0;0;0;1;1;8;0;0.0;0.004149
DS;Digi;DIGI;TIE_IN;2017-10-31;0;232.0;3;0;0;4;2;0;0.0;0.017094
DS;Digi;DIGI;TIE_IN;2017-11-30;0;226.0;0;0;0;4;1;1;0.0;0.017241
DS;Digi;DIGI;TIE_IN;2017-12-31;0;222.0;0;0;0;2;1;0;0.0;0.00885
DS;Digi;DIGI;TIE_IN;2018-01-31;0;222.0;2;0;0;3;0;0;0.0;0.013514
DS;Digi;DIGI;TIE_IN;2018-02-28;0;222.0;1;0;0;0;0;1;0.0;0.0
DS;Digi;DIGI;TIE_IN;2018-03-31;0;223.0;1;0;0;1;0;0;0.0;0.004505
DS;Digi;DIGI;TIE_IN;2018-04-30;0;218.0;1;0;0;4;3;0;0.0;0.017937
DS;Digi;DIGI;TIE_IN;2018-05-31;0;192.0;0;0;0;10;18;0;0.0;0.045872
DS;Digi;DIGI;TIE_IN;2018-06-30;0;165.0;1;0;0;8;15;1;0.0;0.041667
DS;Digi;DIGI;TIE_IN;2018-07-31;0;150.0;0;0;0;3;14;0;0.0;0.018182
DS;Digi;DIGI;TIE_IN;2018-08-31;0;131.0;1;0;0;5;15;0;0.0;0.033333
DS;Digi;DIGI;TIE_IN;2018-09-30;0;103.0;0;0;0;4;20;0;0.0;0.030534
DS;Digi;DIGI;TIE_IN;2018-10-31;0;99.0;1;0;0;4;5;0;0.0;0.038835
DS;Digi;DIGI;TIE_IN;2018-11-30;0;64.0;1;0;0;9;24;0;0.0;0.090909
DS;Digi;DIGI;TIE_IN;2018-12-31;0;38.0;0;0;0;3;22;1;0.0;0.046875
DS;Digi;DIGI;TIE_IN;2019-01-31;0;24.0;1;0;0;1;14;0;0.0;0.026316
DS;Digi;DIGI;TIE_IN;2019-02-28;0;14.0;1;0;0;3;7;0;0.0;0.125
DS;Digi;DIGI;TIE_IN;2019-03-31;0;7.0;0;0;0;1;6;0;0.0;0.071429
DS;Digi;DIGI;TIE_IN;2019-04-30;0;1.0;0;0;0;2;4;0;0.0;0.285714
DS;Digi;DIGI;TIE_IN;2019-05-31;0;1.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2019-06-30;0;0.0;0;0;0;0;1;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2019-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2019-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2019-09-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2019-10-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2019-11-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2019-12-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2020-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2020-02-29;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2020-03-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2020-04-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2020-05-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2020-06-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2020-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2020-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2020-09-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2020-10-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2020-11-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2020-12-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2021-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2021-02-28;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2021-03-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2021-04-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2021-05-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2021-06-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;DIGI;TIE_IN;2021-07-31;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2021-08-31;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2021-09-30;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2021-10-31;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2021-11-30;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2021-12-31;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2022-01-31;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2022-02-28;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2022-03-31;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2022-04-30;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2022-05-31;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2022-06-30;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2022-07-31;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2022-08-31;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2022-09-30;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2022-10-31;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2022-11-30;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Digi;DIGI;TIE_IN;2022-12-31;1;0.0;0;0;0;0;0;0;-0.0;0.0
DS;Print;FRACTIONS;BASE;2015-01-31;0;625.0;11;0;2;14;0;1;0.0;0.0
DS;Print;FRACTIONS;BASE;2015-02-28;0;616.0;1;0;6;15;0;1;0.0;0.024
DS;Print;FRACTIONS;BASE;2015-03-31;0;614.0;9;0;7;7;0;2;0.0;0.011364
DS;Print;FRACTIONS;BASE;2015-04-30;0;620.0;1;0;6;6;0;2;0.0;0.009772
DS;Print;FRACTIONS;BASE;2015-05-31;0;613.0;7;1;5;13;0;2;0.0;0.020968
DS;Print;FRACTIONS;BASE;2015-06-30;0;614.0;3;0;6;10;0;3;0.0;0.016313
DS;Print;FRACTIONS;BASE;2015-07-31;0;613.0;7;0;4;11;0;4;0.0;0.017915
DS;Print;FRACTIONS;BASE;2015-08-31;0;602.0;9;0;7;26;0;2;0.0;0.042414
DS;Print;FRACTIONS;BASE;2015-09-30;0;575.0;3;0;3;17;0;10;0.0;0.028239
DS;Print;FRACTIONS;BASE;2015-10-31;0;584.0;5;0;6;11;0;3;0.0;0.01913
DS;Print;FRACTIONS;BASE;2015-11-30;0;575.0;6;0;6;10;0;2;0.0;0.017123
DS;Print;FRACTIONS;BASE;2015-12-31;0;570.0;7;0;3;13;0;1;0.0;0.022609
DS;Print;FRACTIONS;BASE;2016-01-31;0;579.0;11;0;11;12;0;3;0.0;0.021053
DS;Print;FRACTIONS;BASE;2016-02-29;0;581.0;5;0;6;6;0;2;0.0;0.010363
DS;Print;FRACTIONS;BASE;2016-03-31;0;583.0;1;0;11;15;0;1;0.0;0.025818
DS;Print;FRACTIONS;BASE;2016-04-30;0;595.0;7;0;13;11;0;1;0.0;0.018868
DS;Print;FRACTIONS;BASE;2016-05-31;0;586.0;2;0;9;9;0;4;0.0;0.015126
DS;Print;FRACTIONS;BASE;2016-06-30;0;578.0;4;0;6;14;0;2;0.0;0.023891
DS;Print;FRACTIONS;BASE;2016-07-31;0;577.0;7;0;2;7;0;7;0.0;0.012111
DS;Print;FRACTIONS;BASE;2016-08-31;0;564.0;2;0;2;5;0;5;0.0;0.008666
DS;Print;FRACTIONS;BASE;2016-09-30;0;571.0;6;0;2;5;0;0;0.0;0.008865
DS;Print;FRACTIONS;BASE;2016-10-31;0;569.0;7;0;4;12;0;2;0.0;0.021016
DS;Print;FRACTIONS;BASE;2016-11-30;0;569.0;3;0;7;7;0;6;0.0;0.012302
DS;Print;FRACTIONS;BASE;2016-12-31;0;574.0;4;0;4;11;0;1;0.0;0.019332
DS;Print;FRACTIONS;BASE;2017-01-31;0;563.0;7;0;7;10;0;4;0.0;0.017422
DS;Print;FRACTIONS;BASE;2017-02-28;0;565.0;4;0;8;11;0;5;0.0;0.019538
DS;Print;FRACTIONS;BASE;2017-03-31;0;562.0;3;0;8;11;0;5;0.0;0.019469
DS;Print;FRACTIONS;BASE;2017-04-30;0;554.0;2;0;8;8;0;3;0.0;0.014235
DS;Print;FRACTIONS;BASE;2017-05-31;0;562.0;5;0;11;10;0;4;0.0;0.018051
DS;Print;FRACTIONS;BASE;2017-06-30;0;551.0;2;0;3;8;0;5;0.0;0.014235
DS;Print;FRACTIONS;BASE;2017-07-31;0;539.0;1;0;4;17;0;3;0.0;0.030853
DS;Print;FRACTIONS;BASE;2017-08-31;0;543.0;5;0;5;5;0;4;0.0;0.009276
DS;Print;FRACTIONS;BASE;2017-09-30;0;545.0;6;0;7;12;0;5;0.0;0.022099
DS;Print;FRACTIONS;BASE;2017-10-31;0;538.0;5;1;6;10;0;4;0.0;0.018349
DS;Print;FRACTIONS;BASE;2017-11-30;0;540.0;4;0;8;8;0;2;0.0;0.01487
DS;Print;FRACTIONS;BASE;2017-12-31;0;529.0;3;0;8;16;0;3;0.0;0.02963
DS;Print;FRACTIONS;BASE;2018-01-31;0;524.0;2;0;6;12;0;3;0.0;0.022684
DS;Print;FRACTIONS;BASE;2018-02-28;0;511.0;1;0;1;16;0;0;0.0;0.030534
DS;Print;FRACTIONS;BASE;2018-03-31;0;515.0;1;0;11;16;0;1;0.0;0.031311
DS;Print;FRACTIONS;BASE;2018-04-30;0;505.0;2;0;8;11;0;2;0.0;0.021359
DS;Print;FRACTIONS;BASE;2018-05-31;0;495.0;4;0;3;12;0;2;0.0;0.023762
DS;Print;FRACTIONS;BASE;2018-06-30;0;503.0;3;0;7;10;0;3;0.0;0.020202
DS;Print;FRACTIONS;BASE;2018-07-31;0;486.0;1;0;2;8;0;3;0.0;0.015905
DS;Print;FRACTIONS;BASE;2018-08-31;0;481.0;5;0;1;6;0;2;0.0;0.012346
DS;Print;FRACTIONS;BASE;2018-09-30;0;475.0;1;0;2;10;0;0;0.0;0.02079
DS;Print;FRACTIONS;BASE;2018-10-31;0;462.0;1;0;2;17;0;3;0.0;0.035789
DS;Print;FRACTIONS;BASE;2018-11-30;0;463.0;1;0;4;6;0;2;0.0;0.012987
DS;Print;FRACTIONS;BASE;2018-12-31;0;447.0;1;0;1;12;0;3;0.0;0.025918
DS;Print;FRACTIONS;BASE;2019-01-31;0;443.0;2;0;0;6;0;0;0.0;0.013423
DS;Print;FRACTIONS;BASE;2019-02-28;0;443.0;2;0;6;3;0;2;0.0;0.006772
DS;Print;FRACTIONS;BASE;2019-03-31;0;434.0;2;0;3;8;0;7;0.0;0.018059
DS;Print;FRACTIONS;BASE;2019-04-30;0;423.0;4;0;1;13;0;20;0.0;0.029954
DS;Print;FRACTIONS;BASE;2019-05-31;0;401.0;1;0;3;4;0;4;0.0;0.009456
DS;Print;FRACTIONS;BASE;2019-06-30;0;396.0;2;0;3;13;0;0;0.0;0.032419
DS;Print;FRACTIONS;BASE;2019-07-31;0;387.0;1;0;1;5;0;2;0.0;0.012626
